hh_id,person_id,is_head_of_household,married,gender,race,age,voted_in_2012,is_college_graduate,adult,hh_type,hh_income,is_urban,is_owner_of_home,tercile_of_census_tract_income,is_registered_democrat
2969,6260,1,Single,Female,Asian,33,1,0,1,unmarried_couple,103200,1,0,Top,0
2969,6261,0,Single,Male,White,30,0,0,1,unmarried_couple,103200,1,0,Top,0
2970,6262,1,Single,Female,Black,30,0,1,1,unmarried_couple,96600,1,0,Middle,1
2970,6263,0,Single,Male,Asian,30,1,1,1,unmarried_couple,96600,1,0,Middle,1
2970,6264,0,Single,Male,Black,2,0,1,0,unmarried_couple,96600,1,0,Middle,0
2971,6265,1,Single,Male,White,32,0,1,1,single_Male_head_of_household,46000,1,0,Top,1
2972,6266,1,Married,Female,White,29,0,1,1,married_couple,92000,0,1,Top,1
2972,6267,0,Married,Male,Black,31,0,1,1,married_couple,92000,0,1,Top,0
2972,6268,0,Single,Female,White,7,0,1,0,married_couple,92000,0,1,Top,0
2973,6269,1,Single,Male,White,32,0,1,1,single_Male_head_of_household,45000,1,0,Top,0
2973,6270,0,Single,Male,White,6,0,1,0,single_Male_head_of_household,45000,1,0,Top,0
2974,6271,1,Single,Female,Asian,31,1,1,1,unmarried_couple,95600,1,0,Top,0
2974,6272,0,Single,Male,Asian,28,1,1,1,unmarried_couple,95600,1,0,Top,0
2975,6273,1,Single,Female,White,32,0,1,1,unmarried_couple,101600,0,0,Middle,1
2975,6274,0,Single,Male,White,30,0,0,1,unmarried_couple,101600,0,0,Middle,0
2975,6275,0,Single,Male,White,2,0,1,0,unmarried_couple,101600,0,0,Middle,0
2976,6276,1,Single,Female,White,33,1,1,1,unmarried_couple,117000,1,0,Top,0
2976,6277,0,Single,Male,White,26,1,1,1,unmarried_couple,117000,1,0,Top,0
2977,6278,1,Single,Male,White,32,0,0,1,single_Male_head_of_household,43400,0,0,Top,1
2977,6279,0,Single,Male,White,6,0,1,0,single_Male_head_of_household,43400,0,0,Top,0
2978,6280,1,Single,Male,Asian,34,0,0,1,single_Male_head_of_household,48100,1,0,Bottom,0
2979,6281,1,Single,Male,White,34,0,1,1,single_Male_head_of_household,50700,1,0,Top,0
2980,6282,1,Single,Female,White,30,1,1,1,unmarried_couple,98000,1,0,Top,1
2980,6283,0,Single,Male,White,34,0,1,1,unmarried_couple,98000,1,0,Top,0
2981,6284,1,Single,Female,White,34,1,0,1,unmarried_couple,111800,0,0,Top,0
2981,6285,0,Single,Male,White,33,0,1,1,unmarried_couple,111800,0,0,Top,0
2982,6286,1,Single,Female,White,30,0,0,1,unmarried_couple,108400,0,0,Top,0
2982,6287,0,Single,Male,White,28,1,0,1,unmarried_couple,108400,0,0,Top,0
2982,6288,0,Single,Female,White,6,0,1,0,unmarried_couple,108400,0,0,Top,0
2983,6289,1,Married,Female,Asian,30,0,0,1,married_couple,92400,0,1,Middle,1
2983,6290,0,Married,Male,White,29,1,1,1,married_couple,92400,0,1,Middle,0
2983,6291,0,Single,Female,Asian,3,0,0,0,married_couple,92400,0,1,Middle,0
2984,6292,1,Married,Female,Black,31,1,1,1,married_couple,100600,0,1,Top,0
2984,6293,0,Married,Male,White,31,1,1,1,married_couple,100600,0,1,Top,0
2985,6294,1,Married,Female,Asian,30,1,1,1,married_couple,101800,0,1,Top,1
2985,6295,0,Married,Male,Asian,32,0,0,1,married_couple,101800,0,1,Top,1
2985,6296,0,Single,Female,Asian,6,0,1,0,married_couple,101800,0,1,Top,0
2986,6297,1,Single,Male,Black,29,0,0,1,single_Male_head_of_household,53300,0,0,Top,0
2987,6298,1,Single,Female,White,34,1,1,1,unmarried_couple,122400,0,0,Bottom,0
2987,6299,0,Single,Male,White,25,1,1,1,unmarried_couple,122400,0,0,Bottom,0
2988,6300,1,Single,Male,White,31,1,1,1,single_Male_head_of_household,51200,0,0,Top,0
2989,6301,1,Single,Female,White,31,0,1,1,single_Female_head_of_household,53500,1,0,Top,0
2989,6302,0,Single,Male,White,6,0,1,0,single_Female_head_of_household,53500,1,0,Top,0
2989,6303,0,Single,Male,White,2,0,1,0,single_Female_head_of_household,53500,1,0,Top,0
2990,6304,1,Single,Male,White,34,1,0,1,single_Male_head_of_household,43900,1,0,Middle,0
2991,6305,1,Single,Female,White,33,1,1,1,unmarried_couple,80800,0,0,Bottom,1
2991,6306,0,Single,Male,Asian,29,0,1,1,unmarried_couple,80800,0,0,Bottom,1
2991,6307,0,Single,Male,White,5,0,1,0,unmarried_couple,80800,0,0,Bottom,0
2992,6308,1,Single,Female,White,27,1,0,1,single_Female_head_of_household,48500,1,0,Top,1
2992,6309,0,Single,Female,White,5,0,0,0,single_Female_head_of_household,48500,1,0,Top,0
2993,6310,1,Single,Female,White,29,1,1,1,unmarried_couple,107200,1,0,Top,0
2993,6311,0,Single,Male,White,26,0,1,1,unmarried_couple,107200,1,0,Top,0
2993,6312,0,Single,Female,White,7,0,1,0,unmarried_couple,107200,1,0,Top,0
2994,6313,1,Single,Female,White,34,1,1,1,unmarried_couple,89200,1,0,Bottom,1
2994,6314,0,Single,Male,White,31,0,1,1,unmarried_couple,89200,1,0,Bottom,1
2994,6315,0,Single,Female,White,3,0,1,0,unmarried_couple,89200,1,0,Bottom,0
2995,6316,1,Married,Female,Black,30,1,1,1,married_couple,87600,0,1,Top,0
2995,6317,0,Married,Male,Asian,28,0,0,1,married_couple,87600,0,1,Top,0
2996,6318,1,Single,Female,White,32,0,1,1,single_Female_head_of_household,54200,0,0,Top,0
2996,6319,0,Single,Female,White,4,0,1,0,single_Female_head_of_household,54200,0,0,Top,0
2997,6320,1,Married,Female,White,33,1,0,1,married_couple,107600,1,1,Top,0
2997,6321,0,Married,Male,White,31,0,1,1,married_couple,107600,1,1,Top,0
2997,6322,0,Single,Male,White,7,0,0,0,married_couple,107600,1,1,Top,0
2998,6323,1,Single,Female,Asian,28,1,1,1,unmarried_couple,100600,0,0,Top,0
2998,6324,0,Single,Male,White,28,1,0,1,unmarried_couple,100600,0,0,Top,1
2998,6325,0,Single,Male,Asian,2,0,1,0,unmarried_couple,100600,0,0,Top,0
2999,6326,1,Single,Male,Asian,33,0,0,1,single_Male_head_of_household,51400,0,0,Top,0
3000,6327,1,Married,Female,Asian,33,1,0,1,married_couple,106000,1,1,Top,0
3000,6328,0,Married,Male,Asian,33,1,1,1,married_couple,106000,1,1,Top,0
3001,6329,1,Single,Female,White,25,0,1,1,unmarried_couple,105400,0,0,Top,0
3001,6330,0,Single,Male,White,34,1,1,1,unmarried_couple,105400,0,0,Top,1
3001,6331,0,Single,Female,White,2,0,1,0,unmarried_couple,105400,0,0,Top,0
3002,6332,1,Single,Male,White,25,1,1,1,single_Male_head_of_household,56400,0,0,Top,1
3003,6333,1,Married,Female,White,28,1,0,1,married_couple,94800,1,1,Middle,0
3003,6334,0,Married,Male,Black,34,0,1,1,married_couple,94800,1,1,Middle,0
3004,6335,1,Single,Female,White,31,1,0,1,unmarried_couple,95800,0,0,Top,0
3004,6336,0,Single,Male,White,28,1,1,1,unmarried_couple,95800,0,0,Top,1
3004,6337,0,Single,Male,White,3,0,0,0,unmarried_couple,95800,0,0,Top,0
3004,6338,0,Single,Male,White,6,0,1,0,unmarried_couple,95800,0,0,Top,0
3005,6339,1,Married,Female,White,26,0,1,1,married_couple,104200,1,1,Middle,0
3005,6340,0,Married,Male,Black,25,0,1,1,married_couple,104200,1,1,Middle,1
3005,6341,0,Single,Female,White,5,0,1,0,married_couple,104200,1,1,Middle,0
3006,6342,1,Married,Female,Asian,33,1,1,1,married_couple,93400,0,1,Middle,1
3006,6343,0,Married,Male,Asian,34,0,1,1,married_couple,93400,0,1,Middle,0
3007,6344,1,Single,Female,White,33,1,1,1,unmarried_couple,110800,0,0,Top,1
3007,6345,0,Single,Male,Black,33,1,1,1,unmarried_couple,110800,0,0,Top,1
3007,6346,0,Single,Male,White,2,0,1,0,unmarried_couple,110800,0,0,Top,0
3008,6347,1,Married,Female,White,33,0,0,1,married_couple,105000,1,1,Top,0
3008,6348,0,Married,Male,Asian,34,1,1,1,married_couple,105000,1,1,Top,1
3009,6349,1,Married,Female,White,34,0,0,1,married_couple,94600,1,1,Top,1
3009,6350,0,Married,Male,White,28,0,0,1,married_couple,94600,1,1,Top,0
3009,6351,0,Single,Female,White,3,0,1,0,married_couple,94600,1,1,Top,0
3009,6352,0,Single,Female,White,2,0,0,0,married_couple,94600,1,1,Top,0
3010,6353,1,Single,Male,Asian,32,1,0,1,single_Male_head_of_household,40100,1,0,Top,0
3010,6354,0,Single,Male,Asian,2,0,0,0,single_Male_head_of_household,40100,1,0,Top,0
3010,6355,0,Single,Female,Asian,3,0,0,0,single_Male_head_of_household,40100,1,0,Top,0
3011,6356,1,Single,Female,Asian,25,1,0,1,unmarried_couple,113200,0,0,Middle,1
3011,6357,0,Single,Male,White,30,0,0,1,unmarried_couple,113200,0,0,Middle,0
3011,6358,0,Single,Male,Asian,6,0,1,0,unmarried_couple,113200,0,0,Middle,0
3011,6359,0,Single,Male,Asian,4,0,1,0,unmarried_couple,113200,0,0,Middle,0
3012,6360,1,Single,Female,Asian,34,1,1,1,single_Female_head_of_household,41700,1,0,Top,1
3013,6361,1,Married,Female,White,30,0,0,1,married_couple,104600,1,1,Bottom,0
3013,6362,0,Married,Male,White,31,1,1,1,married_couple,104600,1,1,Bottom,1
3013,6363,0,Single,Female,White,7,0,0,0,married_couple,104600,1,1,Bottom,0
3014,6364,1,Married,Female,Asian,33,1,1,1,married_couple,114600,1,1,Top,0
3014,6365,0,Married,Male,White,29,1,1,1,married_couple,114600,1,1,Top,1
3014,6366,0,Single,Female,Asian,5,0,1,0,married_couple,114600,1,1,Top,0
3014,6367,0,Single,Female,Asian,7,0,1,0,married_couple,114600,1,1,Top,0
3015,6368,1,Single,Female,White,30,0,0,1,unmarried_couple,94200,0,0,Top,1
3015,6369,0,Single,Male,White,33,0,1,1,unmarried_couple,94200,0,0,Top,0
3015,6370,0,Single,Male,White,2,0,1,0,unmarried_couple,94200,0,0,Top,0
3015,6371,0,Single,Male,White,2,0,1,0,unmarried_couple,94200,0,0,Top,0
3016,6372,1,Married,Female,White,25,0,1,1,married_couple,123800,1,1,Top,0
3016,6373,0,Married,Male,White,30,1,0,1,married_couple,123800,1,1,Top,0
3017,6374,1,Single,Female,White,31,0,1,1,single_Female_head_of_household,43300,1,0,Top,1
3018,6375,1,Single,Male,Black,30,0,1,1,single_Male_head_of_household,40700,0,0,Middle,1
3019,6376,1,Single,Female,Black,30,1,1,1,unmarried_couple,92000,0,0,Top,0
3019,6377,0,Single,Male,White,34,0,1,1,unmarried_couple,92000,0,0,Top,0
3019,6378,0,Single,Male,Black,6,0,0,0,unmarried_couple,92000,0,0,Top,0
3019,6379,0,Single,Female,Black,2,0,1,0,unmarried_couple,92000,0,0,Top,0
3020,6380,1,Single,Male,White,27,1,0,1,single_Male_head_of_household,47600,1,0,Top,0
3021,6381,1,Single,Male,Black,34,0,0,1,single_Male_head_of_household,56000,0,0,Middle,0
3022,6382,1,Single,Male,White,32,0,1,1,single_Male_head_of_household,49000,0,0,Top,1
3023,6383,1,Single,Male,Asian,33,1,0,1,single_Male_head_of_household,48000,0,0,Middle,1
3024,6384,1,Single,Male,White,33,1,1,1,single_Male_head_of_household,51700,1,0,Top,0
3025,6385,1,Single,Male,Asian,34,1,1,1,single_Male_head_of_household,51500,1,0,Top,0
3026,6386,1,Single,Male,Black,31,0,1,1,single_Male_head_of_household,46900,0,0,Top,1
3027,6387,1,Married,Female,White,34,1,1,1,married_couple,106400,0,1,Middle,0
3027,6388,0,Married,Male,Black,30,1,1,1,married_couple,106400,0,1,Middle,0
3028,6389,1,Single,Female,White,30,0,1,1,unmarried_couple,92400,1,0,Top,1
3028,6390,0,Single,Male,White,33,1,1,1,unmarried_couple,92400,1,0,Top,1
3029,6391,1,Single,Male,White,32,1,1,1,single_Male_head_of_household,48100,1,0,Top,1
3030,6392,1,Married,Female,White,30,1,1,1,married_couple,97200,1,1,Top,1
3030,6393,0,Married,Male,Black,29,0,0,1,married_couple,97200,1,1,Top,1
3030,6394,0,Single,Female,White,6,0,1,0,married_couple,97200,1,1,Top,0
3031,6395,1,Married,Female,White,31,0,1,1,married_couple,113000,1,1,Top,0
3031,6396,0,Married,Male,Black,30,0,0,1,married_couple,113000,1,1,Top,0
3031,6397,0,Single,Male,White,4,0,1,0,married_couple,113000,1,1,Top,0
3032,6398,1,Married,Female,White,31,0,1,1,married_couple,99000,1,1,Top,0
3032,6399,0,Married,Male,Asian,33,0,1,1,married_couple,99000,1,1,Top,1
3032,6400,0,Single,Female,White,7,0,0,0,married_couple,99000,1,1,Top,0
3033,6401,1,Single,Female,Black,25,0,1,1,unmarried_couple,107000,1,0,Top,0
3033,6402,0,Single,Male,Asian,28,1,1,1,unmarried_couple,107000,1,0,Top,1
3033,6403,0,Single,Male,Black,7,0,1,0,unmarried_couple,107000,1,0,Top,0
3033,6404,0,Single,Female,Black,2,0,1,0,unmarried_couple,107000,1,0,Top,0
3034,6405,1,Single,Female,Asian,34,1,1,1,unmarried_couple,108000,0,0,Top,0
3034,6406,0,Single,Male,White,32,1,1,1,unmarried_couple,108000,0,0,Top,0
3034,6407,0,Single,Female,Asian,3,0,1,0,unmarried_couple,108000,0,0,Top,0
3035,6408,1,Single,Male,White,26,0,1,1,single_Male_head_of_household,54100,1,0,Middle,0
3036,6409,1,Married,Female,White,26,0,1,1,married_couple,104600,0,1,Top,0
3036,6410,0,Married,Male,White,34,0,1,1,married_couple,104600,0,1,Top,1
3036,6411,0,Single,Female,White,4,0,1,0,married_couple,104600,0,1,Top,0
3036,6412,0,Single,Male,White,6,0,0,0,married_couple,104600,0,1,Top,0
3037,6413,1,Married,Female,Black,31,1,0,1,married_couple,84200,1,1,Middle,1
3037,6414,0,Married,Male,White,28,0,1,1,married_couple,84200,1,1,Middle,0
3038,6415,1,Single,Female,White,26,0,0,1,unmarried_couple,89000,0,0,Top,0
3038,6416,0,Single,Male,White,31,0,0,1,unmarried_couple,89000,0,0,Top,0
3038,6417,0,Single,Male,White,5,0,0,0,unmarried_couple,89000,0,0,Top,0
3038,6418,0,Single,Female,White,3,0,1,0,unmarried_couple,89000,0,0,Top,0
3039,6419,1,Single,Female,Black,31,1,0,1,unmarried_couple,98400,1,0,Bottom,0
3039,6420,0,Single,Male,White,34,1,1,1,unmarried_couple,98400,1,0,Bottom,0
3040,6421,1,Single,Female,White,33,0,0,1,unmarried_couple,96600,1,0,Bottom,0
3040,6422,0,Single,Male,Black,33,0,1,1,unmarried_couple,96600,1,0,Bottom,1
3041,6423,1,Single,Female,White,31,1,1,1,unmarried_couple,114200,1,0,Top,1
3041,6424,0,Single,Male,Asian,31,0,1,1,unmarried_couple,114200,1,0,Top,0
3041,6425,0,Single,Male,White,5,0,1,0,unmarried_couple,114200,1,0,Top,0
3041,6426,0,Single,Female,White,6,0,1,0,unmarried_couple,114200,1,0,Top,0
3042,6427,1,Married,Female,Asian,26,0,1,1,married_couple,104000,1,1,Top,0
3042,6428,0,Married,Male,White,32,1,1,1,married_couple,104000,1,1,Top,0
3043,6429,1,Single,Male,Black,28,1,1,1,single_Male_head_of_household,52300,0,0,Top,0
3044,6430,1,Single,Male,Black,33,1,1,1,single_Male_head_of_household,42800,1,0,Top,0
3045,6431,1,Single,Male,White,34,1,1,1,single_Male_head_of_household,49400,0,0,Top,1
3045,6432,0,Single,Female,White,2,0,1,0,single_Male_head_of_household,49400,0,0,Top,0
3046,6433,1,Married,Female,White,29,1,1,1,married_couple,92200,1,1,Top,1
3046,6434,0,Married,Male,White,34,1,1,1,married_couple,92200,1,1,Top,0
3046,6435,0,Single,Female,White,6,0,0,0,married_couple,92200,1,1,Top,0
3046,6436,0,Single,Female,White,3,0,1,0,married_couple,92200,1,1,Top,0
3047,6437,1,Single,Male,White,29,1,1,1,single_Male_head_of_household,46800,0,0,Top,0
3048,6438,1,Married,Female,Asian,25,1,1,1,married_couple,97600,1,1,Top,0
3048,6439,0,Married,Male,Asian,30,1,0,1,married_couple,97600,1,1,Top,0
3049,6440,1,Single,Male,White,34,1,1,1,single_Male_head_of_household,45100,1,0,Top,1
3050,6441,1,Single,Female,Asian,32,0,1,1,unmarried_couple,111600,0,0,Top,0
3050,6442,0,Single,Male,White,25,0,1,1,unmarried_couple,111600,0,0,Top,0
3050,6443,0,Single,Female,Asian,5,0,0,0,unmarried_couple,111600,0,0,Top,0
3051,6444,1,Single,Female,Asian,34,0,1,1,unmarried_couple,93200,1,0,Bottom,0
3051,6445,0,Single,Male,White,30,1,1,1,unmarried_couple,93200,1,0,Bottom,0
3052,6446,1,Single,Male,White,34,0,1,1,single_Male_head_of_household,54000,0,0,Top,0
3053,6447,1,Married,Female,White,28,0,0,1,married_couple,82000,0,1,Middle,1
3053,6448,0,Married,Male,White,27,1,1,1,married_couple,82000,0,1,Middle,1
3053,6449,0,Single,Male,White,2,0,1,0,married_couple,82000,0,1,Middle,0
3053,6450,0,Single,Male,White,2,0,1,0,married_couple,82000,0,1,Middle,0
3054,6451,1,Single,Male,White,28,0,0,1,single_Male_head_of_household,44200,1,0,Top,0
3055,6452,1,Single,Male,White,34,0,1,1,single_Male_head_of_household,54900,1,0,Top,1
3055,6453,0,Single,Male,White,7,0,1,0,single_Male_head_of_household,54900,1,0,Top,0
3055,6454,0,Single,Male,White,4,0,1,0,single_Male_head_of_household,54900,1,0,Top,0
3056,6455,1,Single,Male,Asian,33,0,0,1,single_Male_head_of_household,48400,1,0,Top,0
3057,6456,1,Married,Female,Asian,28,0,1,1,married_couple,91400,0,1,Top,0
3057,6457,0,Married,Male,Black,33,0,1,1,married_couple,91400,0,1,Top,0
3058,6458,1,Single,Female,White,30,0,1,1,single_Female_head_of_household,50200,1,0,Bottom,0
3059,6459,1,Single,Male,White,27,1,1,1,single_Male_head_of_household,49700,1,0,Top,1
3059,6460,0,Single,Male,White,6,0,1,0,single_Male_head_of_household,49700,1,0,Top,0
3059,6461,0,Single,Female,White,5,0,1,0,single_Male_head_of_household,49700,1,0,Top,0
3060,6462,1,Single,Male,White,33,0,0,1,single_Male_head_of_household,52400,0,0,Top,0
3061,6463,1,Single,Male,Black,33,1,1,1,single_Male_head_of_household,41000,1,0,Bottom,1
3062,6464,1,Married,Female,White,30,1,1,1,married_couple,100400,1,1,Top,0
3062,6465,0,Married,Male,Asian,29,1,1,1,married_couple,100400,1,1,Top,1
3062,6466,0,Single,Female,White,6,0,1,0,married_couple,100400,1,1,Top,0
3063,6467,1,Single,Female,White,33,0,0,1,unmarried_couple,96600,0,0,Top,0
3063,6468,0,Single,Male,White,30,0,1,1,unmarried_couple,96600,0,0,Top,0
3064,6469,1,Single,Male,White,34,0,1,1,single_Male_head_of_household,44000,0,0,Top,1
3065,6470,1,Single,Male,Black,27,1,1,1,single_Male_head_of_household,44800,1,0,Top,1
3066,6471,1,Married,Female,White,31,0,1,1,married_couple,111200,1,1,Middle,1
3066,6472,0,Married,Male,White,33,1,1,1,married_couple,111200,1,1,Middle,0
3066,6473,0,Single,Female,White,5,0,0,0,married_couple,111200,1,1,Middle,0
3067,6474,1,Single,Male,White,32,0,1,1,single_Male_head_of_household,37700,1,0,Top,1
3068,6475,1,Single,Male,White,28,0,1,1,single_Male_head_of_household,49500,0,0,Top,0
3069,6476,1,Single,Male,Asian,30,0,1,1,single_Male_head_of_household,50500,0,0,Top,1
3070,6477,1,Married,Female,White,31,1,1,1,married_couple,96800,1,1,Top,0
3070,6478,0,Married,Male,Asian,30,0,0,1,married_couple,96800,1,1,Top,0
3071,6479,1,Married,Female,White,32,1,1,1,married_couple,118000,1,1,Top,0
3071,6480,0,Married,Male,White,31,1,0,1,married_couple,118000,1,1,Top,0
3072,6481,1,Single,Female,White,28,0,0,1,single_Female_head_of_household,49200,1,0,Top,0
3073,6482,1,Single,Female,Asian,30,0,0,1,unmarried_couple,96400,1,0,Top,0
3073,6483,0,Single,Male,White,29,1,1,1,unmarried_couple,96400,1,0,Top,0
3074,6484,1,Single,Female,White,26,1,1,1,unmarried_couple,97800,1,0,Middle,0
3074,6485,0,Single,Male,Asian,28,1,1,1,unmarried_couple,97800,1,0,Middle,1
3074,6486,0,Single,Male,White,2,0,1,0,unmarried_couple,97800,1,0,Middle,0
3075,6487,1,Single,Female,White,30,0,1,1,unmarried_couple,83400,1,0,Top,0
3075,6488,0,Single,Male,Asian,34,0,0,1,unmarried_couple,83400,1,0,Top,0
3076,6489,1,Single,Female,White,33,0,1,1,unmarried_couple,100600,1,0,Middle,0
3076,6490,0,Single,Male,White,34,1,1,1,unmarried_couple,100600,1,0,Middle,0
3077,6491,1,Single,Female,White,34,0,1,1,unmarried_couple,97600,1,0,Middle,0
3077,6492,0,Single,Male,Black,27,0,1,1,unmarried_couple,97600,1,0,Middle,1
3078,6493,1,Single,Female,White,32,0,1,1,unmarried_couple,114800,0,0,Top,0
3078,6494,0,Single,Male,White,32,0,1,1,unmarried_couple,114800,0,0,Top,1
3079,6495,1,Single,Male,White,31,0,1,1,single_Male_head_of_household,58200,0,0,Middle,0
3080,6496,1,Single,Female,White,34,1,1,1,single_Female_head_of_household,54900,0,0,Top,0
3081,6497,1,Single,Female,White,34,0,0,1,single_Female_head_of_household,53200,1,0,Top,0
3082,6498,1,Single,Female,White,25,1,1,1,unmarried_couple,107400,1,0,Bottom,1
3082,6499,0,Single,Male,White,30,1,0,1,unmarried_couple,107400,1,0,Bottom,0
3083,6500,1,Single,Female,White,32,1,1,1,unmarried_couple,93400,1,0,Bottom,1
3083,6501,0,Single,Male,Asian,31,0,1,1,unmarried_couple,93400,1,0,Bottom,1
3083,6502,0,Single,Female,White,5,0,0,0,unmarried_couple,93400,1,0,Bottom,0
3084,6503,1,Married,Female,White,26,0,1,1,married_couple,108200,1,1,Top,1
3084,6504,0,Married,Male,Asian,30,0,1,1,married_couple,108200,1,1,Top,0
3084,6505,0,Single,Male,White,6,0,1,0,married_couple,108200,1,1,Top,0
3085,6506,1,Single,Female,Black,30,0,1,1,single_Female_head_of_household,48800,0,0,Middle,1
3085,6507,0,Single,Female,Black,7,0,1,0,single_Female_head_of_household,48800,0,0,Middle,0
3086,6508,1,Single,Male,White,34,0,1,1,single_Male_head_of_household,45700,0,0,Bottom,1
3087,6509,1,Single,Female,White,25,1,0,1,unmarried_couple,94400,0,0,Middle,1
3087,6510,0,Single,Male,White,30,0,1,1,unmarried_couple,94400,0,0,Middle,0
3088,6511,1,Single,Female,White,34,1,0,1,unmarried_couple,89600,0,0,Bottom,0
3088,6512,0,Single,Male,White,33,1,1,1,unmarried_couple,89600,0,0,Bottom,0
3088,6513,0,Single,Male,White,5,0,1,0,unmarried_couple,89600,0,0,Bottom,0
3089,6514,1,Married,Female,Black,33,0,1,1,married_couple,113600,1,1,Middle,1
3089,6515,0,Married,Male,Asian,33,0,1,1,married_couple,113600,1,1,Middle,1
3089,6516,0,Single,Male,Black,5,0,1,0,married_couple,113600,1,1,Middle,0
3089,6517,0,Single,Female,Black,7,0,1,0,married_couple,113600,1,1,Middle,0
3090,6518,1,Married,Female,Black,27,1,1,1,married_couple,77800,0,1,Top,0
3090,6519,0,Married,Male,White,30,0,1,1,married_couple,77800,0,1,Top,0
3090,6520,0,Single,Female,Black,7,0,1,0,married_couple,77800,0,1,Top,0
3091,6521,1,Single,Female,White,29,0,1,1,single_Female_head_of_household,38400,0,0,Top,0
3092,6522,1,Single,Female,White,30,0,1,1,unmarried_couple,103800,1,0,Top,0
3092,6523,0,Single,Male,White,31,0,0,1,unmarried_couple,103800,1,0,Top,1
3093,6524,1,Single,Male,White,28,0,0,1,single_Male_head_of_household,60400,0,0,Top,0
3094,6525,1,Married,Female,White,32,0,0,1,married_couple,110000,1,1,Top,0
3094,6526,0,Married,Male,White,31,0,1,1,married_couple,110000,1,1,Top,0
3095,6527,1,Single,Female,White,31,1,1,1,unmarried_couple,100800,1,0,Top,0
3095,6528,0,Single,Male,White,33,0,0,1,unmarried_couple,100800,1,0,Top,0
3096,6529,1,Single,Female,Asian,34,0,0,1,unmarried_couple,110600,0,0,Top,0
3096,6530,0,Single,Male,White,31,1,0,1,unmarried_couple,110600,0,0,Top,0
3096,6531,0,Single,Female,Asian,3,0,0,0,unmarried_couple,110600,0,0,Top,0
3097,6532,1,Single,Female,White,33,1,1,1,unmarried_couple,87200,1,0,Top,1
3097,6533,0,Single,Male,Asian,25,0,0,1,unmarried_couple,87200,1,0,Top,0
3098,6534,1,Single,Female,White,32,1,0,1,unmarried_couple,94600,1,0,Middle,0
3098,6535,0,Single,Male,Asian,30,1,0,1,unmarried_couple,94600,1,0,Middle,0
3099,6536,1,Single,Female,White,32,1,0,1,unmarried_couple,119000,1,0,Top,0
3099,6537,0,Single,Male,White,34,0,1,1,unmarried_couple,119000,1,0,Top,0
3100,6538,1,Married,Female,Black,34,1,1,1,married_couple,87200,0,1,Top,1
3100,6539,0,Married,Male,Black,27,0,1,1,married_couple,87200,0,1,Top,0
3100,6540,0,Single,Female,Black,7,0,1,0,married_couple,87200,0,1,Top,0
3100,6541,0,Single,Male,Black,4,0,1,0,married_couple,87200,0,1,Top,0
3101,6542,1,Single,Female,Asian,34,0,1,1,unmarried_couple,106600,1,0,Top,1
3101,6543,0,Single,Male,White,32,1,0,1,unmarried_couple,106600,1,0,Top,0
3101,6544,0,Single,Female,Asian,5,0,1,0,unmarried_couple,106600,1,0,Top,0
3102,6545,1,Married,Female,White,26,1,1,1,married_couple,107200,1,1,Top,1
3102,6546,0,Married,Male,White,30,0,1,1,married_couple,107200,1,1,Top,0
3103,6547,1,Married,Female,White,32,1,1,1,married_couple,116400,0,1,Middle,0
3103,6548,0,Married,Male,Asian,34,1,1,1,married_couple,116400,0,1,Middle,0
3104,6549,1,Single,Male,White,30,0,1,1,single_Male_head_of_household,54000,1,0,Top,0
3105,6550,1,Single,Male,Asian,34,0,1,1,single_Male_head_of_household,50400,1,0,Top,0
3106,6551,1,Single,Male,Asian,33,1,1,1,single_Male_head_of_household,52300,1,0,Middle,1
3107,6552,1,Married,Female,Asian,32,1,1,1,married_couple,92400,1,1,Top,1
3107,6553,0,Married,Male,White,28,1,1,1,married_couple,92400,1,1,Top,1
3107,6554,0,Single,Female,Asian,5,0,1,0,married_couple,92400,1,1,Top,0
3108,6555,1,Single,Male,White,30,0,1,1,single_Male_head_of_household,46600,0,0,Bottom,0
3109,6556,1,Single,Male,White,33,0,0,1,single_Male_head_of_household,52700,1,0,Top,0
3110,6557,1,Married,Female,White,32,1,1,1,married_couple,87000,0,1,Middle,1
3110,6558,0,Married,Male,Asian,26,0,1,1,married_couple,87000,0,1,Middle,0
3111,6559,1,Single,Female,Asian,26,0,0,1,unmarried_couple,114000,0,0,Top,0
3111,6560,0,Single,Male,White,32,1,1,1,unmarried_couple,114000,0,0,Top,0
3112,6561,1,Single,Male,Asian,34,0,1,1,single_Male_head_of_household,39900,0,0,Top,0
3113,6562,1,Single,Male,Asian,33,1,1,1,single_Male_head_of_household,51900,0,0,Top,0
3114,6563,1,Single,Female,White,29,0,1,1,single_Female_head_of_household,51500,0,0,Top,0
3114,6564,0,Single,Male,White,2,0,1,0,single_Female_head_of_household,51500,0,0,Top,0
3115,6565,1,Single,Male,White,31,1,0,1,single_Male_head_of_household,53600,0,0,Top,0
3116,6566,1,Single,Female,Black,26,1,0,1,unmarried_couple,117400,1,0,Bottom,1
3116,6567,0,Single,Male,White,32,1,1,1,unmarried_couple,117400,1,0,Bottom,1
3116,6568,0,Single,Male,Black,4,0,1,0,unmarried_couple,117400,1,0,Bottom,0
3117,6569,1,Single,Female,Asian,29,0,0,1,unmarried_couple,126200,1,0,Top,0
3117,6570,0,Single,Male,White,32,1,0,1,unmarried_couple,126200,1,0,Top,0
