hh_id,person_id,is_head_of_household,married,gender,race,age,voted_in_2012,is_college_graduate,adult,hh_type,hh_income,is_urban,is_owner_of_home,tercile_of_census_tract_income,is_registered_democrat
5285,11120,0,Single,Male,White,30,1,1,1,unmarried_couple,101400,0,0,Middle,
5286,11121,1,Married,Female,Asian,27,1,1,1,married_couple,106600,0,1,Middle,
5286,11122,0,Married,Male,Asian,31,1,1,1,married_couple,106600,0,1,Middle,
5287,11123,1,Married,Female,White,26,1,1,1,married_couple,108000,1,1,Middle,
5287,11124,0,Married,Male,White,34,1,0,1,married_couple,108000,1,1,Middle,
5287,11125,0,Single,Female,White,3,0,0,0,married_couple,108000,1,1,Middle,
5288,11126,1,Single,Male,White,32,1,1,1,single_Male_head_of_household,42700,1,0,Top,
5289,11127,1,Single,Male,White,32,0,1,1,single_Male_head_of_household,57100,0,0,Middle,
5290,11128,1,Single,Male,Black,33,1,0,1,single_Male_head_of_household,48700,0,0,Middle,
5291,11129,1,Single,Female,White,28,0,1,1,unmarried_couple,114800,1,0,Top,
5291,11130,0,Single,Male,White,30,0,1,1,unmarried_couple,114800,1,0,Top,
5291,11131,0,Single,Male,White,4,0,1,0,unmarried_couple,114800,1,0,Top,
5291,11132,0,Single,Female,White,4,0,1,0,unmarried_couple,114800,1,0,Top,
5292,11133,1,Married,Female,White,28,0,1,1,married_couple,104400,1,1,Bottom,
5292,11134,0,Married,Male,White,30,0,0,1,married_couple,104400,1,1,Bottom,
5292,11135,0,Single,Female,White,5,0,1,0,married_couple,104400,1,1,Bottom,
5293,11136,1,Married,Female,White,31,0,0,1,married_couple,108000,1,1,Top,
5293,11137,0,Married,Male,White,32,0,1,1,married_couple,108000,1,1,Top,
5293,11138,0,Single,Male,White,3,0,0,0,married_couple,108000,1,1,Top,
5293,11139,0,Single,Female,White,7,0,1,0,married_couple,108000,1,1,Top,
5294,11140,1,Single,Female,Asian,31,1,1,1,unmarried_couple,98400,0,0,Top,
5294,11141,0,Single,Male,White,33,1,1,1,unmarried_couple,98400,0,0,Top,
5295,11142,1,Single,Male,Asian,34,1,0,1,single_Male_head_of_household,54500,0,0,Middle,
5296,11143,1,Single,Male,White,26,0,1,1,single_Male_head_of_household,47100,1,0,Middle,
5296,11144,0,Single,Male,White,5,0,1,0,single_Male_head_of_household,47100,1,0,Middle,
5297,11145,1,Single,Female,White,34,0,1,1,single_Female_head_of_household,49000,0,0,Bottom,
5298,11146,1,Married,Female,White,33,0,1,1,married_couple,105000,1,1,Bottom,
5298,11147,0,Married,Male,White,34,0,0,1,married_couple,105000,1,1,Bottom,
5298,11148,0,Single,Female,White,3,0,1,0,married_couple,105000,1,1,Bottom,
5299,11149,1,Married,Female,Black,33,0,0,1,married_couple,120800,1,1,Middle,
5299,11150,0,Married,Male,White,27,1,1,1,married_couple,120800,1,1,Middle,
5299,11151,0,Single,Female,Black,4,0,1,0,married_couple,120800,1,1,Middle,
5300,11152,1,Single,Male,White,28,1,1,1,single_Male_head_of_household,57400,1,0,Top,
5301,11153,1,Single,Male,White,30,1,0,1,single_Male_head_of_household,53500,1,0,Top,
5302,11154,1,Married,Female,White,33,0,1,1,married_couple,104000,1,1,Top,
5302,11155,0,Married,Male,White,33,1,1,1,married_couple,104000,1,1,Top,
5302,11156,0,Single,Male,White,6,0,0,0,married_couple,104000,1,1,Top,
5303,11157,1,Single,Female,White,27,0,1,1,unmarried_couple,95400,1,0,Top,
5303,11158,0,Single,Male,White,32,0,0,1,unmarried_couple,95400,1,0,Top,
5303,11159,0,Single,Male,White,7,0,1,0,unmarried_couple,95400,1,0,Top,
5303,11160,0,Single,Female,White,5,0,1,0,unmarried_couple,95400,1,0,Top,
5304,11161,1,Single,Male,Asian,30,0,1,1,single_Male_head_of_household,43400,1,0,Bottom,
5305,11162,1,Single,Female,White,27,1,0,1,unmarried_couple,112400,0,0,Top,
5305,11163,0,Single,Male,White,33,1,0,1,unmarried_couple,112400,0,0,Top,
5306,11164,1,Single,Male,Asian,27,0,1,1,single_Male_head_of_household,57900,1,0,Top,
5307,11165,1,Single,Female,Asian,34,1,0,1,unmarried_couple,93800,1,0,Bottom,
5307,11166,0,Single,Male,Asian,31,0,1,1,unmarried_couple,93800,1,0,Bottom,
5307,11167,0,Single,Female,Asian,5,0,0,0,unmarried_couple,93800,1,0,Bottom,
5308,11168,1,Married,Female,White,34,0,1,1,married_couple,91800,1,1,Top,
5308,11169,0,Married,Male,White,27,0,0,1,married_couple,91800,1,1,Top,
5309,11170,1,Married,Female,White,31,0,1,1,married_couple,109000,1,1,Top,
5309,11171,0,Married,Male,Asian,30,0,1,1,married_couple,109000,1,1,Top,
5310,11172,1,Single,Female,White,27,0,1,1,single_Female_head_of_household,50600,1,0,Top,
5310,11173,0,Single,Male,White,3,0,1,0,single_Female_head_of_household,50600,1,0,Top,
5311,11174,1,Single,Male,Asian,34,1,1,1,single_Male_head_of_household,56600,1,0,Top,
5312,11175,1,Single,Male,White,29,1,1,1,single_Male_head_of_household,51100,0,0,Middle,
5313,11176,1,Single,Female,Asian,31,0,1,1,unmarried_couple,95800,1,0,Bottom,
5313,11177,0,Single,Male,White,28,0,1,1,unmarried_couple,95800,1,0,Bottom,
5313,11178,0,Single,Female,Asian,6,0,0,0,unmarried_couple,95800,1,0,Bottom,
5314,11179,1,Single,Female,White,34,0,1,1,unmarried_couple,111800,1,0,Top,
5314,11180,0,Single,Male,White,31,1,1,1,unmarried_couple,111800,1,0,Top,
5314,11181,0,Single,Female,White,7,0,1,0,unmarried_couple,111800,1,0,Top,
5314,11182,0,Single,Male,White,7,0,1,0,unmarried_couple,111800,1,0,Top,
5315,11183,1,Single,Female,White,34,1,1,1,single_Female_head_of_household,57500,1,0,Top,
5316,11184,1,Single,Male,White,31,1,1,1,single_Male_head_of_household,43500,0,0,Top,
5317,11185,1,Single,Female,White,26,0,1,1,unmarried_couple,98800,1,0,Top,
5317,11186,0,Single,Male,White,33,0,1,1,unmarried_couple,98800,1,0,Top,
5318,11187,1,Single,Female,White,32,0,0,1,unmarried_couple,111200,1,0,Middle,
5318,11188,0,Single,Male,White,30,0,0,1,unmarried_couple,111200,1,0,Middle,
5318,11189,0,Single,Male,White,6,0,1,0,unmarried_couple,111200,1,0,Middle,
5319,11190,1,Single,Male,Black,34,0,0,1,single_Male_head_of_household,51400,0,0,Top,
5320,11191,1,Single,Male,White,32,1,1,1,single_Male_head_of_household,42800,0,0,Bottom,
5321,11192,1,Single,Female,White,28,1,1,1,unmarried_couple,93600,1,0,Top,
5321,11193,0,Single,Male,White,31,0,1,1,unmarried_couple,93600,1,0,Top,
5322,11194,1,Single,Female,White,31,0,1,1,unmarried_couple,107600,1,0,Top,
5322,11195,0,Single,Male,White,30,0,1,1,unmarried_couple,107600,1,0,Top,
5322,11196,0,Single,Female,White,3,0,0,0,unmarried_couple,107600,1,0,Top,
5322,11197,0,Single,Male,White,7,0,0,0,unmarried_couple,107600,1,0,Top,
5323,11198,1,Single,Female,White,33,0,0,1,unmarried_couple,95600,1,0,Middle,
5323,11199,0,Single,Male,White,29,1,0,1,unmarried_couple,95600,1,0,Middle,
5324,11200,1,Married,Female,White,32,0,0,1,married_couple,107000,1,1,Top,
5324,11201,0,Married,Male,White,26,1,0,1,married_couple,107000,1,1,Top,
5324,11202,0,Single,Female,White,5,0,1,0,married_couple,107000,1,1,Top,
5325,11203,1,Single,Male,White,30,1,1,1,single_Male_head_of_household,64100,1,0,Top,
5325,11204,0,Single,Male,White,7,0,1,0,single_Male_head_of_household,64100,1,0,Top,
5326,11205,1,Married,Female,White,30,1,0,1,married_couple,82000,1,1,Bottom,
5326,11206,0,Married,Male,Asian,25,0,1,1,married_couple,82000,1,1,Bottom,
5326,11207,0,Single,Female,White,2,0,1,0,married_couple,82000,1,1,Bottom,
5327,11208,1,Married,Female,Asian,34,1,1,1,married_couple,121800,1,1,Middle,
5327,11209,0,Married,Male,White,29,0,1,1,married_couple,121800,1,1,Middle,
5327,11210,0,Single,Male,Asian,7,0,1,0,married_couple,121800,1,1,Middle,
5328,11211,1,Single,Female,White,32,0,1,1,unmarried_couple,94800,0,0,Top,
5328,11212,0,Single,Male,White,34,1,1,1,unmarried_couple,94800,0,0,Top,
5328,11213,0,Single,Male,White,7,0,1,0,unmarried_couple,94800,0,0,Top,
5328,11214,0,Single,Female,White,5,0,1,0,unmarried_couple,94800,0,0,Top,
5329,11215,1,Married,Female,Black,31,0,1,1,married_couple,97000,1,1,Top,
5329,11216,0,Married,Male,White,34,0,1,1,married_couple,97000,1,1,Top,
5329,11217,0,Single,Male,Black,7,0,1,0,married_couple,97000,1,1,Top,
5330,11218,1,Single,Female,White,30,1,1,1,unmarried_couple,114400,1,0,Top,
5330,11219,0,Single,Male,White,32,0,1,1,unmarried_couple,114400,1,0,Top,
5330,11220,0,Single,Female,White,2,0,1,0,unmarried_couple,114400,1,0,Top,
5331,11221,1,Single,Female,White,34,1,1,1,unmarried_couple,107800,1,0,Top,
5331,11222,0,Single,Male,White,28,0,1,1,unmarried_couple,107800,1,0,Top,
5331,11223,0,Single,Female,White,3,0,1,0,unmarried_couple,107800,1,0,Top,
5332,11224,1,Single,Male,White,34,1,1,1,single_Male_head_of_household,47800,0,0,Top,
5332,11225,0,Single,Male,White,7,0,1,0,single_Male_head_of_household,47800,0,0,Top,
5333,11226,1,Married,Female,White,25,1,0,1,married_couple,95000,0,1,Bottom,
5333,11227,0,Married,Male,White,34,0,1,1,married_couple,95000,0,1,Bottom,
5333,11228,0,Single,Male,White,6,0,1,0,married_couple,95000,0,1,Bottom,
5333,11229,0,Single,Male,White,7,0,1,0,married_couple,95000,0,1,Bottom,
5334,11230,1,Single,Female,Asian,33,1,1,1,single_Female_head_of_household,60200,1,0,Top,
5334,11231,0,Single,Female,Asian,5,0,1,0,single_Female_head_of_household,60200,1,0,Top,
5335,11232,1,Married,Female,White,33,0,0,1,married_couple,93000,0,1,Bottom,
5335,11233,0,Married,Male,White,32,0,0,1,married_couple,93000,0,1,Bottom,
5335,11234,0,Single,Female,White,5,0,0,0,married_couple,93000,0,1,Bottom,
5336,11235,1,Single,Female,White,32,1,1,1,single_Female_head_of_household,39500,1,0,Top,
5337,11236,1,Single,Male,White,33,1,1,1,single_Male_head_of_household,48000,1,0,Top,
5338,11237,1,Single,Female,Black,31,1,1,1,unmarried_couple,96200,1,0,Bottom,
5338,11238,0,Single,Male,White,26,1,1,1,unmarried_couple,96200,1,0,Bottom,
5338,11239,0,Single,Male,Black,6,0,1,0,unmarried_couple,96200,1,0,Bottom,
5338,11240,0,Single,Male,Black,4,0,0,0,unmarried_couple,96200,1,0,Bottom,
5339,11241,1,Single,Female,White,27,0,1,1,unmarried_couple,98000,1,0,Top,
5339,11242,0,Single,Male,White,34,0,1,1,unmarried_couple,98000,1,0,Top,
5340,11243,1,Married,Female,White,32,1,1,1,married_couple,109400,1,1,Middle,
5340,11244,0,Married,Male,White,26,0,0,1,married_couple,109400,1,1,Middle,
5340,11245,0,Single,Female,White,3,0,0,0,married_couple,109400,1,1,Middle,
5341,11246,1,Married,Female,White,30,0,1,1,married_couple,117600,1,1,Bottom,
5341,11247,0,Married,Male,White,30,0,1,1,married_couple,117600,1,1,Bottom,
5342,11248,1,Single,Female,Asian,33,1,1,1,unmarried_couple,113600,0,0,Top,
5342,11249,0,Single,Male,White,25,1,0,1,unmarried_couple,113600,0,0,Top,
5342,11250,0,Single,Female,Asian,3,0,1,0,unmarried_couple,113600,0,0,Top,
5342,11251,0,Single,Female,Asian,3,0,1,0,unmarried_couple,113600,0,0,Top,
5343,11252,1,Single,Male,White,30,1,1,1,single_Male_head_of_household,49600,0,0,Bottom,
5344,11253,1,Married,Female,Asian,27,1,1,1,married_couple,99800,1,1,Top,
5344,11254,0,Married,Male,White,32,0,0,1,married_couple,99800,1,1,Top,
5345,11255,1,Single,Male,White,25,1,1,1,single_Male_head_of_household,47100,1,0,Top,
5346,11256,1,Single,Female,White,26,0,1,1,unmarried_couple,89800,1,0,Middle,
5346,11257,0,Single,Male,Black,33,1,1,1,unmarried_couple,89800,1,0,Middle,
5347,11258,1,Single,Female,Asian,34,0,1,1,unmarried_couple,103400,1,0,Top,
5347,11259,0,Single,Male,White,25,0,1,1,unmarried_couple,103400,1,0,Top,
5348,11260,1,Single,Male,White,31,1,1,1,single_Male_head_of_household,57000,0,0,Bottom,
5349,11261,1,Single,Female,Asian,29,0,1,1,unmarried_couple,100400,0,0,Top,
5349,11262,0,Single,Male,Asian,30,0,0,1,unmarried_couple,100400,0,0,Top,
5349,11263,0,Single,Male,Asian,4,0,1,0,unmarried_couple,100400,0,0,Top,
5350,11264,1,Married,Female,White,32,0,1,1,married_couple,124800,0,1,Middle,
5350,11265,0,Married,Male,White,25,0,1,1,married_couple,124800,0,1,Middle,
5350,11266,0,Single,Female,White,3,0,1,0,married_couple,124800,0,1,Middle,
5350,11267,0,Single,Male,White,2,0,0,0,married_couple,124800,0,1,Middle,
5351,11268,1,Single,Female,White,31,0,1,1,unmarried_couple,95600,1,0,Top,
5351,11269,0,Single,Male,White,34,0,1,1,unmarried_couple,95600,1,0,Top,
5351,11270,0,Single,Male,White,7,0,0,0,unmarried_couple,95600,1,0,Top,
5352,11271,1,Married,Female,Asian,33,1,0,1,married_couple,101000,1,1,Top,
5352,11272,0,Married,Male,White,26,1,1,1,married_couple,101000,1,1,Top,
5352,11273,0,Single,Male,Asian,2,0,1,0,married_couple,101000,1,1,Top,
5353,11274,1,Single,Female,White,31,1,1,1,unmarried_couple,98400,0,0,Bottom,
5353,11275,0,Single,Male,White,34,1,1,1,unmarried_couple,98400,0,0,Bottom,
5354,11276,1,Single,Female,White,31,1,1,1,single_Female_head_of_household,47900,1,0,Top,
5355,11277,1,Single,Female,Asian,32,1,1,1,unmarried_couple,114600,0,0,Top,
5355,11278,0,Single,Male,White,31,1,1,1,unmarried_couple,114600,0,0,Top,
5355,11279,0,Single,Male,Asian,2,0,1,0,unmarried_couple,114600,0,0,Top,
5356,11280,1,Single,Female,Asian,25,0,1,1,single_Female_head_of_household,39600,1,0,Middle,
5357,11281,1,Married,Female,Asian,34,0,1,1,married_couple,111200,0,1,Top,
5357,11282,0,Married,Male,Asian,27,1,1,1,married_couple,111200,0,1,Top,
5357,11283,0,Single,Male,Asian,4,0,0,0,married_couple,111200,0,1,Top,
5358,11284,1,Single,Female,White,31,1,1,1,unmarried_couple,107800,0,0,Top,
5358,11285,0,Single,Male,White,30,0,1,1,unmarried_couple,107800,0,0,Top,
5359,11286,1,Single,Female,White,32,0,1,1,single_Female_head_of_household,54500,0,0,Bottom,
5359,11287,0,Single,Male,White,7,0,1,0,single_Female_head_of_household,54500,0,0,Bottom,
5360,11288,1,Married,Female,White,26,0,1,1,married_couple,94600,1,1,Top,
5360,11289,0,Married,Male,White,28,0,1,1,married_couple,94600,1,1,Top,
5360,11290,0,Single,Male,White,4,0,1,0,married_couple,94600,1,1,Top,
5361,11291,1,Married,Female,Black,33,0,0,1,married_couple,97000,1,1,Top,
5361,11292,0,Married,Male,White,32,1,0,1,married_couple,97000,1,1,Top,
5361,11293,0,Single,Male,Black,4,0,1,0,married_couple,97000,1,1,Top,
5361,11294,0,Single,Male,Black,4,0,1,0,married_couple,97000,1,1,Top,
5362,11295,1,Single,Male,Asian,31,0,1,1,single_Male_head_of_household,55600,1,0,Middle,
5363,11296,1,Single,Female,White,31,1,0,1,unmarried_couple,85400,0,0,Top,
5363,11297,0,Single,Male,White,33,1,1,1,unmarried_couple,85400,0,0,Top,
5363,11298,0,Single,Female,White,2,0,1,0,unmarried_couple,85400,0,0,Top,
5363,11299,0,Single,Female,White,4,0,1,0,unmarried_couple,85400,0,0,Top,
5364,11300,1,Single,Female,White,30,0,0,1,unmarried_couple,119200,1,0,Top,
5364,11301,0,Single,Male,Asian,33,0,1,1,unmarried_couple,119200,1,0,Top,
5365,11302,1,Single,Female,Asian,33,0,1,1,unmarried_couple,96200,0,0,Top,
5365,11303,0,Single,Male,White,27,1,1,1,unmarried_couple,96200,0,0,Top,
5365,11304,0,Single,Female,Asian,5,0,1,0,unmarried_couple,96200,0,0,Top,
5366,11305,1,Single,Female,White,32,1,0,1,unmarried_couple,112400,0,0,Top,
5366,11306,0,Single,Male,White,30,1,1,1,unmarried_couple,112400,0,0,Top,
5366,11307,0,Single,Female,White,4,0,1,0,unmarried_couple,112400,0,0,Top,
5367,11308,1,Single,Male,White,30,1,1,1,single_Male_head_of_household,53700,1,0,Bottom,
5368,11309,1,Single,Female,Asian,26,0,1,1,unmarried_couple,100000,0,0,Bottom,
5368,11310,0,Single,Male,White,34,1,1,1,unmarried_couple,100000,0,0,Bottom,
5368,11311,0,Single,Male,Asian,3,0,1,0,unmarried_couple,100000,0,0,Bottom,
5369,11312,1,Single,Female,Asian,32,0,1,1,single_Female_head_of_household,52500,0,0,Top,
5369,11313,0,Single,Male,Asian,5,0,1,0,single_Female_head_of_household,52500,0,0,Top,
5370,11314,1,Single,Male,Black,31,0,1,1,single_Male_head_of_household,54600,0,0,Bottom,
5371,11315,1,Single,Female,White,27,0,1,1,unmarried_couple,106600,0,0,Top,
5371,11316,0,Single,Male,White,34,1,0,1,unmarried_couple,106600,0,0,Top,
5371,11317,0,Single,Female,White,6,0,1,0,unmarried_couple,106600,0,0,Top,
5372,11318,1,Single,Female,Asian,26,1,1,1,unmarried_couple,103400,1,0,Middle,
5372,11319,0,Single,Male,Asian,25,0,1,1,unmarried_couple,103400,1,0,Middle,
5373,11320,1,Single,Female,White,25,1,1,1,unmarried_couple,97600,1,0,Top,
5373,11321,0,Single,Male,Asian,30,0,0,1,unmarried_couple,97600,1,0,Top,
5373,11322,0,Single,Female,White,5,0,1,0,unmarried_couple,97600,1,0,Top,
5373,11323,0,Single,Male,White,4,0,1,0,unmarried_couple,97600,1,0,Top,
5374,11324,1,Single,Female,White,28,0,0,1,unmarried_couple,98200,0,0,Top,
5374,11325,0,Single,Male,White,32,0,1,1,unmarried_couple,98200,0,0,Top,
5375,11326,1,Single,Male,Asian,25,0,0,1,single_Male_head_of_household,47000,0,0,Top,
5375,11327,0,Single,Female,Asian,3,0,1,0,single_Male_head_of_household,47000,0,0,Top,
5375,11328,0,Single,Male,Asian,6,0,1,0,single_Male_head_of_household,47000,0,0,Top,
5376,11329,1,Single,Female,White,34,1,0,1,single_Female_head_of_household,51000,1,0,Middle,
5377,11330,1,Single,Male,White,30,0,0,1,single_Male_head_of_household,40800,1,0,Top,
5378,11331,1,Married,Female,White,31,1,1,1,married_couple,88800,1,1,Top,
5378,11332,0,Married,Male,Asian,29,0,1,1,married_couple,88800,1,1,Top,
5379,11333,1,Single,Female,White,25,1,1,1,unmarried_couple,126800,0,0,Top,
5379,11334,0,Single,Male,Black,29,1,1,1,unmarried_couple,126800,0,0,Top,
5380,11335,1,Single,Male,White,30,1,1,1,single_Male_head_of_household,53500,1,0,Top,
5380,11336,0,Single,Male,White,7,0,0,0,single_Male_head_of_household,53500,1,0,Top,
5380,11337,0,Single,Male,White,7,0,0,0,single_Male_head_of_household,53500,1,0,Top,
5381,11338,1,Married,Female,White,30,1,1,1,married_couple,95600,0,1,Top,
5381,11339,0,Married,Male,White,27,0,1,1,married_couple,95600,0,1,Top,
5381,11340,0,Single,Male,White,4,0,1,0,married_couple,95600,0,1,Top,
5382,11341,1,Single,Female,Asian,33,0,1,1,unmarried_couple,83200,1,0,Middle,
5382,11342,0,Single,Male,White,26,0,0,1,unmarried_couple,83200,1,0,Middle,
5383,11343,1,Single,Female,Asian,33,1,0,1,unmarried_couple,96600,1,0,Middle,
5383,11344,0,Single,Male,White,30,0,1,1,unmarried_couple,96600,1,0,Middle,
5383,11345,0,Single,Male,Asian,5,0,1,0,unmarried_couple,96600,1,0,Middle,
5383,11346,0,Single,Male,Asian,2,0,0,0,unmarried_couple,96600,1,0,Middle,
5384,11347,1,Single,Female,Black,34,0,0,1,single_Female_head_of_household,43600,0,0,Top,
5385,11348,1,Single,Female,Black,26,1,0,1,single_Female_head_of_household,54600,1,0,Middle,
5386,11349,1,Married,Female,White,34,1,0,1,married_couple,114600,0,1,Top,
5386,11350,0,Married,Male,White,32,1,0,1,married_couple,114600,0,1,Top,
5387,11351,1,Single,Female,White,30,1,0,1,unmarried_couple,102200,1,0,Top,
5387,11352,0,Single,Male,White,31,1,1,1,unmarried_couple,102200,1,0,Top,
5388,11353,1,Married,Female,White,32,0,1,1,married_couple,101600,1,1,Top,
5388,11354,0,Married,Male,White,28,1,1,1,married_couple,101600,1,1,Top,
5388,11355,0,Single,Male,White,4,0,1,0,married_couple,101600,1,1,Top,
5389,11356,1,Single,Male,Asian,27,1,1,1,single_Male_head_of_household,46300,1,0,Top,
5390,11357,1,Married,Female,White,34,1,1,1,married_couple,107200,0,1,Top,
5390,11358,0,Married,Male,Black,30,0,1,1,married_couple,107200,0,1,Top,
5391,11359,1,Single,Female,White,33,0,1,1,unmarried_couple,90400,0,0,Top,
5391,11360,0,Single,Male,Asian,32,1,1,1,unmarried_couple,90400,0,0,Top,
5391,11361,0,Single,Male,White,3,0,1,0,unmarried_couple,90400,0,0,Top,
5392,11362,1,Single,Female,White,29,0,0,1,unmarried_couple,89600,1,0,Bottom,
5392,11363,0,Single,Male,White,25,0,1,1,unmarried_couple,89600,1,0,Bottom,
5392,11364,0,Single,Male,White,4,0,1,0,unmarried_couple,89600,1,0,Bottom,
5393,11365,1,Married,Female,White,30,1,0,1,married_couple,90800,1,1,Top,
5393,11366,0,Married,Male,White,32,0,0,1,married_couple,90800,1,1,Top,
5393,11367,0,Single,Female,White,3,0,1,0,married_couple,90800,1,1,Top,
5394,11368,1,Single,Male,White,32,1,1,1,single_Male_head_of_household,46700,0,0,Top,
5395,11369,1,Married,Female,White,31,0,0,1,married_couple,101600,1,1,Top,
5395,11370,0,Married,Male,White,32,1,0,1,married_couple,101600,1,1,Top,
5395,11371,0,Single,Male,White,2,0,0,0,married_couple,101600,1,1,Top,
5396,11372,1,Married,Female,Asian,34,0,1,1,married_couple,97800,1,1,Top,
5396,11373,0,Married,Male,White,30,0,1,1,married_couple,97800,1,1,Top,
5397,11374,1,Single,Female,White,33,0,1,1,single_Female_head_of_household,56900,0,0,Top,
5398,11375,1,Single,Male,Asian,30,0,1,1,single_Male_head_of_household,51800,0,0,Top,
5399,11376,1,Single,Female,Asian,30,0,1,1,unmarried_couple,94400,1,0,Top,
5399,11377,0,Single,Male,White,29,1,1,1,unmarried_couple,94400,1,0,Top,
5399,11378,0,Single,Male,Asian,3,0,1,0,unmarried_couple,94400,1,0,Top,
5400,11379,1,Single,Female,White,34,1,1,1,unmarried_couple,99000,0,0,Top,
5400,11380,0,Single,Male,Asian,34,1,1,1,unmarried_couple,99000,0,0,Top,
5400,11381,0,Single,Male,White,4,0,0,0,unmarried_couple,99000,0,0,Top,
5401,11382,1,Single,Female,White,25,1,1,1,single_Female_head_of_household,51000,0,0,Top,
5402,11383,1,Single,Female,Black,25,0,1,1,unmarried_couple,85200,1,0,Middle,
5402,11384,0,Single,Male,White,27,0,1,1,unmarried_couple,85200,1,0,Middle,
5403,11385,1,Married,Female,White,32,1,0,1,married_couple,72600,1,1,Top,
5403,11386,0,Married,Male,White,33,0,0,1,married_couple,72600,1,1,Top,
5404,11387,1,Single,Female,Black,26,1,0,1,single_Female_head_of_household,56500,1,0,Top,
5405,11388,1,Married,Female,White,31,1,1,1,married_couple,89600,0,1,Top,
5405,11389,0,Married,Male,White,26,1,0,1,married_couple,89600,0,1,Top,
5405,11390,0,Single,Male,White,7,0,1,0,married_couple,89600,0,1,Top,
5406,11391,1,Single,Female,White,34,1,0,1,unmarried_couple,76400,0,0,Top,
5406,11392,0,Single,Male,White,33,0,1,1,unmarried_couple,76400,0,0,Top,
5407,11393,1,Single,Female,White,27,0,0,1,single_Female_head_of_household,47100,1,0,Top,
5408,11394,1,Married,Female,White,27,0,1,1,married_couple,83600,0,1,Bottom,
5408,11395,0,Married,Male,White,27,0,1,1,married_couple,83600,0,1,Bottom,
5409,11396,1,Single,Male,Asian,32,0,1,1,single_Male_head_of_household,51200,0,0,Top,
5409,11397,0,Single,Female,Asian,6,0,0,0,single_Male_head_of_household,51200,0,0,Top,
5410,11398,1,Single,Female,Asian,32,1,1,1,unmarried_couple,72800,0,0,Top,
5410,11399,0,Single,Male,White,30,0,1,1,unmarried_couple,72800,0,0,Top,
5411,11400,1,Single,Female,White,31,0,1,1,unmarried_couple,93000,0,0,Bottom,
5411,11401,0,Single,Male,Asian,25,0,1,1,unmarried_couple,93000,0,0,Bottom,
5412,11402,1,Married,Female,White,30,0,1,1,married_couple,107600,0,1,Bottom,
5412,11403,0,Married,Male,White,25,1,0,1,married_couple,107600,0,1,Bottom,
5413,11404,1,Married,Female,Asian,32,1,1,1,married_couple,94800,1,1,Top,
5413,11405,0,Married,Male,White,34,0,1,1,married_couple,94800,1,1,Top,
5413,11406,0,Single,Male,Asian,3,0,1,0,married_couple,94800,1,1,Top,
5414,11407,1,Single,Female,White,33,1,0,1,unmarried_couple,112200,0,0,Middle,
5414,11408,0,Single,Male,White,30,1,1,1,unmarried_couple,112200,0,0,Middle,
5415,11409,1,Single,Male,White,28,1,0,1,single_Male_head_of_household,45200,0,0,Middle,
5416,11410,1,Married,Female,White,31,1,1,1,married_couple,104800,1,1,Middle,
5416,11411,0,Married,Male,White,34,0,1,1,married_couple,104800,1,1,Middle,
5416,11412,0,Single,Female,White,7,0,1,0,married_couple,104800,1,1,Middle,
5416,11413,0,Single,Female,White,3,0,1,0,married_couple,104800,1,1,Middle,
5417,11414,1,Married,Female,White,31,1,1,1,married_couple,113800,1,1,Top,
5417,11415,0,Married,Male,White,33,0,0,1,married_couple,113800,1,1,Top,
5417,11416,0,Single,Male,White,2,0,0,0,married_couple,113800,1,1,Top,
5418,11417,1,Single,Male,White,32,1,1,1,single_Male_head_of_household,42500,1,0,Bottom,
5419,11418,1,Single,Female,White,33,0,0,1,unmarried_couple,101600,1,0,Middle,
5419,11419,0,Single,Male,White,25,0,1,1,unmarried_couple,101600,1,0,Middle,
5420,11420,1,Single,Female,Black,25,1,1,1,unmarried_couple,92800,1,0,Middle,
5420,11421,0,Single,Male,White,30,1,0,1,unmarried_couple,92800,1,0,Middle,
5421,11422,1,Single,Female,Asian,30,1,1,1,unmarried_couple,88400,1,0,Top,
5421,11423,0,Single,Male,Asian,33,1,1,1,unmarried_couple,88400,1,0,Top,
5421,11424,0,Single,Female,Asian,4,0,1,0,unmarried_couple,88400,1,0,Top,
5422,11425,1,Single,Female,White,26,0,1,1,single_Female_head_of_household,49900,1,0,Top,
5423,11426,1,Single,Male,White,33,1,1,1,single_Male_head_of_household,47400,0,0,Top,
5424,11427,1,Single,Male,Asian,33,1,0,1,single_Male_head_of_household,51400,0,0,Top,
5425,11428,1,Married,Female,White,31,1,1,1,married_couple,108200,1,1,Top,
5425,11429,0,Married,Male,White,32,1,1,1,married_couple,108200,1,1,Top,
5426,11430,1,Single,Female,White,27,1,0,1,unmarried_couple,118600,1,0,Top,
5426,11431,0,Single,Male,White,28,0,1,1,unmarried_couple,118600,1,0,Top,
5427,11432,1,Single,Female,Asian,25,0,0,1,unmarried_couple,102800,1,0,Top,
5427,11433,0,Single,Male,White,27,0,0,1,unmarried_couple,102800,1,0,Top,
5428,11434,1,Single,Female,White,34,1,1,1,unmarried_couple,97400,0,0,Top,
5428,11435,0,Single,Male,White,29,0,1,1,unmarried_couple,97400,0,0,Top,
5429,11436,1,Married,Female,White,33,1,0,1,married_couple,107000,1,1,Top,
5429,11437,0,Married,Male,White,30,0,1,1,married_couple,107000,1,1,Top,
5430,11438,1,Married,Female,White,28,1,1,1,married_couple,79800,0,1,Top,
