person_id,is_registered_democrat,score
15936,0,0.36266713
15937,0,0.354689314
15938,0,0.336968917
15939,0,0.353554989
15940,0,0.359941847
15941,0,0.300738814
15942,0,0.299945696
15943,0,0.325680899
15944,0,0.313405562
15945,0,8.47E-09
15946,0,0.342831103
15947,0,8.89E-09
15948,0,9.15E-09
15949,0,0.334429636
15950,0,0.334429636
15951,0,8.42E-09
15952,0,0.295171657
15953,0,0.348047178
15954,0,7.99E-09
15955,0,8.22E-09
15956,0,0.327515387
15957,0,0.353388046
15958,0,0.355976339
15959,0,9.97E-09
15960,0,0.369590064
15961,0,0.337349848
15962,0,0.312495836
15963,0,0.316142825
15964,0,0.367630718
15965,0,0.298806335
15966,0,0.348157693
15967,0,0.295203284
15968,0,0.2778933
15969,0,0.353395352
15970,0,0.357271614
15971,0,0.366768258
15972,0,0.330886382
15973,0,9.44E-09
15974,0,0.361176952
15975,0,0.336013525
15976,0,0.338067862
15977,0,0.31327833
15978,0,9.58E-09
15979,0,0.272855141
15980,0,0.31419206
15981,0,0.33021538
15982,0,8.03E-09
15983,0,0.317279529
15984,0,0.3049643
15985,0,0.302572656
15986,0,0.312717842
15987,0,0.315331264
15988,0,0.331384608
15989,0,7.63E-09
15990,0,0.354453269
15991,0,0.335321971
15992,0,0.334223085
15993,0,0.359444953
15994,0,0.359444953
15995,0,1.01E-08
15996,0,0.318220025
15997,0,0.362540905
15998,0,9.27E-09
15999,0,0.355059077
16000,0,0.368091233
16001,0,0.357253914
16002,0,0.333281609
16003,0,0.316972183
16004,0,8.23E-09
16005,0,0.301386106
16006,0,0.289633159
16007,0,0.295925379
16008,0,0.319998372
16009,0,0.298303088
16010,0,0.329445452
16011,0,0.356279333
16012,0,0.318229716
16013,0,0.337604569
16014,0,0.294921786
16015,0,0.312149393
16016,0,0.340684044
16017,0,0.372157198
16018,0,0.3655852
16019,0,8.39E-09
16020,0,0.322324472
16021,0,0.280754721
16022,0,8.58E-09
16023,0,7.66E-09
16024,0,0.356220171
16025,0,0.296356806
16026,0,0.356387715
16027,0,0.286558105
16028,0,0.384195328
16029,0,0.351391219
16030,0,1.02E-08
16031,0,0.300099109
16032,0,0.372764845
16033,0,0.322503218
16034,0,0.347881436
16035,0,0.319035658
16036,0,0.365401664
16037,0,0.352411626
16038,0,9.81E-09
16039,0,9.28E-09
16040,0,0.332821853
16041,0,0.275638683
16042,0,0.331964848
16043,0,0.319564905
16044,0,8.71E-09
16045,0,7.78E-09
16046,0,0.373562262
16047,0,8.44E-09
16048,0,0.329042133
16049,0,0.331509212
16050,0,0.315452679
16051,0,8.31E-09
16052,0,8.08E-09
16053,0,0.323665675
16054,0,0.369136303
16055,0,0.369136303
16056,0,9.97E-09
16057,0,9.16E-09
16058,0,0.308199298
16059,0,0.292777304
16060,0,6.86E-09
16061,0,7.06E-09
16062,0,0.296776255
16063,0,0.262681519
16064,0,0.352157903
16065,0,9.80E-09
16066,0,0.328746527
16067,0,0.328132068
16068,0,0.292396387
16069,0,0.351425193
16070,0,7.67E-09
16071,0,8.11E-09
16072,0,0.274706995
16073,0,0.306100974
16074,0,7.73E-09
16075,0,0.361016277
16076,0,0.378110989
16077,0,9.10E-09
16078,0,0.330710807
16079,0,0.340818208
16080,0,0.32825006
16081,0,8.81E-09
16082,0,0.290796034
16083,0,0.308566293
16084,0,7.91E-09
16085,0,7.07E-09
16086,0,0.351963491
16087,0,0.332234904
16088,0,0.335999674
16089,0,0.370214362
16090,0,0.380802032
16091,0,9.21E-09
16092,0,1.00E-08
16093,0,0.350631701
16094,0,0.368966202
16095,0,0.349475645
16096,0,8.90E-09
16097,0,9.69E-09
16098,0,0.371702144
16099,0,0.335593386
16100,0,8.37E-09
16101,0,0.334833697
16102,0,0.353951972
16103,0,8.83E-09
16104,0,0.293966566
16105,0,0.308225622
16106,0,0.316215253
16107,0,0.331047483
16108,0,0.302534112
16109,0,0.316076647
16110,0,0.301892237
16111,0,0.334968255
16112,0,0.331209278
16113,0,8.68E-09
16114,0,7.76E-09
16115,0,0.31378583
16116,0,0.293278478
16117,0,0.325841348
16118,0,0.351519304
16119,0,0.310527093
16120,0,0.327555995
16121,0,0.346475178
16122,0,9.56E-09
16123,0,0.27063844
16124,0,0.309160972
16125,0,0.300780629
16126,0,0.350271407
16127,0,0.355218966
16128,0,0.349063857
16129,0,0.36854446
16130,0,0.279183943
16131,0,0.314506959
16132,0,0.309346119
16133,0,0.317856626
16134,0,7.30E-09
16135,0,7.51E-09
16136,0,0.338704792
16137,0,9.50E-09
16138,0,9.50E-09
16139,0,0.301046148
16140,0,0.33405034
16141,0,0.330296547
16142,0,8.89E-09
16143,0,8.41E-09
16144,0,0.310384115
16145,0,0.322596713
16146,0,0.320008092
16147,0,0.340961871
16148,0,0.33464713
16149,0,8.92E-09
16150,0,0.297666002
16151,0,0.321799047
16152,0,6.91E-09
16153,0,0.344492948
16154,0,0.338146365
16155,0,8.96E-09
16156,0,8.47E-09
16157,0,0.355864698
16158,0,0.386152109
16159,0,9.96E-09
16160,0,0.348459078
16161,0,0.33575268
16162,0,0.337274967
16163,0,0.334751972
16164,0,8.92E-09
16165,0,0.307920969
16166,0,0.327358076
16167,0,0.365684031
16168,0,9.83E-09
16169,0,0.288313532
16170,0,0.309602845
16171,0,0.345724367
16172,0,0.339366842
16173,0,0.332623098
16174,0,0.310462667
16175,0,7.89E-09
16176,0,0.334884414
16177,0,0.367019512
16178,0,1.00E-08
16179,0,0.304313737
16180,0,0.326242924
16181,0,8.83E-09
16182,0,8.11E-09
16183,0,0.32275637
16184,0,0.289213719
16185,0,6.94E-09
16186,0,0.314585342
16187,0,0.326884889
16188,0,0.340001731
16189,0,0.324963203
16190,0,8.30E-09
16191,0,0.296839063
16192,0,0.372089853
16193,0,0.327200803
16194,0,9.02E-09
16195,0,0.339223122
16196,0,0.34434866
16197,0,0.35720543
16198,0,9.47E-09
16199,0,0.281165979
16200,0,0.317829857
16201,0,0.308121791
16202,0,0.310474961
16203,0,0.330836053
16204,0,0.353704751
16205,0,0.369394885
16206,0,0.346054922
16207,0,9.54E-09
16208,0,1.01E-08
16209,0,0.314451613
16210,0,0.30240971
16211,0,0.343534573
16212,0,0.356377469
16213,0,0.290595201
16214,0,0.320528465
16215,0,7.69E-09
16216,0,0.315406265
16217,0,0.315406265
16218,0,6.90E-09
16219,0,0.35017483
16220,0,0.318771849
16221,0,0.325240139
16222,0,0.288663406
16223,0,0.328366669
16224,0,0.308608703
16225,0,0.349706612
16226,0,0.329812613
16227,0,0.311369788
16228,0,8.88E-09
16229,0,8.88E-09
16230,0,0.321009355
16231,0,0.317740603
16232,0,0.317740603
16233,0,0.320890701
16234,0,0.312336154
16235,0,0.332373839
16236,0,0.345018784
16237,0,9.61E-09
16238,0,0.359567391
16239,0,0.366093636
16240,0,8.40E-09
16241,0,0.330687061
16242,0,0.27401939
16243,0,0.327337281
16244,0,0.322554365
16245,0,0.377706464
16246,0,9.61E-09
16247,0,9.89E-09
16248,0,0.276271169
16249,0,0.309388588
16250,0,0.325283129
16251,0,0.306501587
16252,0,7.97E-09
16253,0,7.75E-09
16254,0,0.332826564
16255,0,0.360960107
16256,0,9.10E-09
16257,0,0.368749864
16258,0,0.320360292
16259,0,0.334609682
16260,0,0.373313443
16261,0,9.17E-09
16262,0,0.375366545
16263,0,0.342896515
16264,0,9.79E-09
16265,0,0.354286134
16266,0,0.298526782
16267,0,0.303363314
16268,0,0.333992574
16269,0,0.311052506
16270,0,0.31469036
16271,0,0.311019482
16272,0,0.266004549
16273,0,0.371123206
16274,0,0.361943239
16275,0,0.351505824
16276,0,0.345098059
16277,0,0.313592096
16278,0,0.351147741
16279,0,7.66E-09
16280,0,0.355358407
16281,0,0.35346412
16282,0,0.281754006
16283,0,0.331230198
16284,0,0.350251061
16285,0,0.321333842
16286,0,0.359156835
16287,0,0.30517754
16288,0,0.362024254
16289,0,0.372516241
16290,0,0.30415848
16291,0,0.326081724
16292,0,7.45E-09
16293,0,0.303716816
16294,0,0.357429104
16295,0,0.34840021
16296,0,8.96E-09
16297,0,0.327019874
16298,0,0.333262779
16299,0,0.279839094
16300,0,0.300451507
16301,0,0.338722058
16302,0,0.341259625
16303,0,0.314526233
16304,0,0.296745147
16305,0,0.36926014
16306,0,0.340794106
16307,0,0.324506166
16308,0,0.319154961
16309,0,0.292764339
16310,0,0.371805438
16311,0,0.349672714
16312,0,9.53E-09
16313,0,1.01E-08
16314,0,0.31317981
16315,0,0.295257315
16316,0,0.344341356
16317,0,8.70E-09
16318,0,0.343479661
16319,0,0.31848423
16320,0,0.280214159
16321,0,0.325443477
16322,0,0.383446671
16323,0,0.383446671
16324,0,0.361072451
16325,0,0.341773036
16326,0,1.02E-08
16327,0,0.360089562
16328,0,0.369249722
16329,0,9.43E-09
16330,0,0.31794828
16331,0,0.309129136
16332,0,0.363216473
16333,0,8.78E-09
16334,0,0.330647026
16335,0,0.333154576
16336,0,9.27E-09
16337,0,0.325473299
16338,0,0.285970921
16339,0,7.64E-09
16340,0,0.390200239
16341,0,0.383504241
16342,0,9.05E-09
16343,0,9.31E-09
16344,0,0.356143831
16345,0,0.347129866
16346,0,0.34965191
16347,0,0.34965191
16348,0,8.76E-09
16349,0,8.76E-09
16350,0,0.347002438
16351,0,0.336843295
16352,0,9.16E-09
16353,0,0.300016661
16354,0,0.3216596
16355,0,0.294007823
16356,0,0.305751601
16357,0,0.322750128
16358,0,0.326459964
16359,0,0.361943239
16360,0,0.336292438
16361,0,1.01E-08
16362,0,9.24E-09
16363,0,0.291848406
16364,0,0.31572182
16365,0,7.31E-09
16366,0,0.341957125
16367,0,0.356489183
16368,0,0.34364441
16369,0,0.308348983
16370,0,0.343039848
16371,0,0.367468427
16372,0,0.360931629
16373,0,0.2623044
16374,0,0.294017108
16375,0,7.18E-09
16376,0,0.348428239
16377,0,0.342046986
16378,0,9.11E-09
16379,0,9.38E-09
16380,0,0.334771224
16381,0,0.312701738
16382,0,0.309076504
16383,0,7.62E-09
16384,0,0.263484054
16385,0,0.319309946
16386,0,7.43E-09
16387,0,0.338935975
16388,0,0.32269337
16389,0,7.89E-09
16390,0,0.266325927
16391,0,0.328688965
16392,0,0.354428045
16393,0,0.304603209
16394,0,8.22E-09
16395,0,0.351519304
16396,0,0.361978346
16397,0,0.361978346
16398,0,0.307829907
16399,0,0.311447111
16400,0,8.73E-09
16401,0,0.349042399
16402,0,0.317691324
16403,0,8.26E-09
16404,0,8.03E-09
16405,0,0.301860823
16406,0,0.327434945
16407,0,9.03E-09
16408,0,0.275760245
16409,0,0.323812014
16410,0,0.309154144
16411,0,7.71E-09
16412,0,0.364579179
16413,0,0.332653978
16414,0,0.358110779
16415,0,0.341423864
16416,0,8.59E-09
16417,0,9.09E-09
16418,0,0.332559117
16419,0,0.332559117
16420,0,0.372252585
16421,0,0.332806249
16422,0,0.345459133
16423,0,0.339372583
16424,0,0.316976055
16425,0,0.292947535
16426,0,0.332964228
16427,0,8.37E-09
16428,0,0.314769505
16429,0,0.327072816
16430,0,0.311343316
16431,0,0.361697208
16432,0,8.98E-09
16433,0,0.342477855
16434,0,0.343610124
16435,0,0.346165141
16436,0,9.55E-09
16437,0,0.324292051
16438,0,0.330508456
16439,0,8.66E-09
16440,0,0.392171982
16441,0,0.392171982
16442,0,0.37633763
16443,0,0.359276775
16444,0,1.04E-08
16445,0,9.83E-09
16446,0,0.282623721
16447,0,0.328064701
16448,0,8.42E-09
16449,0,0.330572237
16450,0,0.294219325
16451,0,7.60E-09
16452,0,7.82E-09
16453,0,0.276651898
16454,0,0.324035115
16455,0,7.18E-09
16456,0,7.59E-09
16457,0,0.317844142
16458,0,0.392636436
16459,0,0.345865268
16460,0,0.339506496
16461,0,8.05E-09
16462,0,9.01E-09
16463,0,0.295342264
16464,0,0.333397678
16465,0,0.329647589
16466,0,0.296547264
16467,0,0.296547264
16468,0,0.287305422
16469,0,0.341937393
16470,0,0.352168585
16471,0,0.336380724
16472,0,0.320201259
16473,0,0.325720898
16474,0,9.59E-09
16475,0,0.351783406
16476,0,0.311761143
16477,0,0.316953467
16478,0,0.350840037
16479,0,0.312652801
16480,0,0.31630078
16481,0,0.35371827
16482,0,0.379937357
16483,0,8.92E-09
16484,0,0.331098566
16485,0,0.389563086
16486,0,9.03E-09
16487,0,0.374788205
16488,0,0.314126371
16489,0,0.335205187
16490,0,0.344688697
16491,0,0.332049716
16492,0,0.29558641
16493,0,0.313519993
16494,0,7.03E-09
16495,0,7.87E-09
16496,0,0.319521685
16497,0,0.307372677
16498,0,0.322902379
16499,0,0.365133508
16500,0,0.345734486
16501,0,0.323575301
16502,0,0.278498424
16503,0,8.25E-09
16504,0,0.32816642
16505,0,0.390432024
16506,0,0.286670833
16507,0,0.307891325
16508,0,7.05E-09
16509,0,7.05E-09
16510,0,0.365348952
16511,0,0.365348952
16512,0,0.322906934
16513,0,0.314323515
16514,0,8.85E-09
16515,0,0.357533533
16516,0,0.345344696
16517,0,0.326456407
16518,0,8.59E-09
16519,0,0.303742564
16520,0,0.347927201
16521,0,0.360844047
16522,0,1.02E-08
16523,0,1.02E-08
16524,0,0.295913058
16525,0,0.323661876
16526,0,0.316900114
16527,0,0.301232318
16528,0,0.282987575
16529,0,0.358736603
16530,0,8.61E-09
16531,0,0.323888078
16532,0,0.355651712
16533,0,0.317850333
16534,0,8.26E-09
16535,0,0.319326315
16536,0,0.325493384
16537,0,0.337533159
16538,0,0.33809549
16539,0,0.350843721
16540,0,9.75E-09
16541,0,0.319223985
16542,0,0.297558229
16543,0,8.55E-09
16544,0,0.337111702
16545,0,0.349842444
16546,0,9.17E-09
16547,0,0.339366842
16548,0,0.362505774
16549,0,0.307609705
16550,0,0.38091687
16551,0,0.335531966
16552,0,0.298136741
16553,0,0.289063572
16554,0,0.328796433
16555,0,0.343579401
16556,0,0.318580234
16557,0,0.288382273
16558,0,0.315741586
16559,0,8.42E-09
16560,0,0.337979359
16561,0,0.383504241
16562,0,1.01E-08
16563,0,0.323309521
16564,0,0.351061901
16565,0,0.353547595
16566,0,0.309915223
16567,0,0.328312968
16568,0,7.96E-09
16569,0,0.338009754
16570,0,0.334233799
16571,0,8.80E-09
16572,0,0.297818745
16573,0,0.300188986
16574,0,0.364840955
16575,0,0.375366545
16576,0,0.258972796
16577,0,0.258972796
16578,0,6.86E-09
16579,0,0.329973449
16580,0,0.321291324
16581,0,8.39E-09
16582,0,0.353297587
16583,0,0.308660662
16584,0,0.330754166
16585,0,8.52E-09
16586,0,0.349485814
16587,0,0.362428363
16588,0,8.51E-09
16589,0,0.301232939
16590,0,0.354647913
16591,0,0.301443392
16592,0,0.301443392
16593,0,0.329371537
16594,0,0.313370006
16595,0,8.71E-09
16596,0,8.96E-09
16597,0,0.28918247
16598,0,0.312934176
16599,0,0.292011631
16600,0,7.74E-09
16601,0,8.19E-09
16602,0,0.373818721
16603,0,0.326473616
16604,0,0.348352191
16605,0,0.329382172
16606,0,9.64E-09
16607,0,8.37E-09
16608,0,0.33906989
16609,0,0.384656314
16610,0,1.05E-08
16611,0,0.27244468
16612,0,0.300989166
16613,0,0.319171711
16614,0,0.35059381
16615,0,0.391475668
16616,0,0.371496063
16617,0,1.05E-08
16618,0,0.363173831
16619,0,0.347923143
16620,0,0.313720033
16621,0,0.293429911
16622,0,0.311457323
16623,0,0.333553701
16624,0,0.369565068
16625,0,9.82E-09
16626,0,9.82E-09
16627,0,0.305031518
16628,0,7.78E-09
16629,0,0.347274033
16630,0,0.328333144
16631,0,0.321307291
16632,0,7.93E-09
16633,0,7.50E-09
16634,0,0.291314023
16635,0,0.311522341
16636,0,0.284001538
16637,0,0.306495781
16638,0,8.43E-09
16639,0,9.44E-09
16640,0,0.351158201
16641,0,0.317134872
16642,0,0.345896087
16643,0,8.38E-09
16644,0,8.62E-09
16645,0,0.343205162
16646,0,0.330593136
16647,0,0.346281171
16648,0,0.323652084
16649,0,8.63E-09
16650,0,8.39E-09
16651,0,0.327072816
16652,0,0.349817372
16653,0,0.312705133
16654,0,0.271878259
16655,0,6.93E-09
16656,0,0.340574662
16657,0,0.328011026
16658,0,7.52E-09
16659,0,7.52E-09
16660,0,0.343681948
16661,0,0.332816168
16662,0,0.309749448
16663,0,0.325653786
16664,0,8.09E-09
16665,0,0.323255604
16666,0,0.289683262
16667,0,0.343057485
16668,0,0.358488681
16669,0,0.283265967
16670,0,0.29486779
16671,0,8.21E-09
16672,0,0.286135142
16673,0,0.331330919
16674,0,0.310680418
16675,0,0.303433672
16676,0,8.17E-09
16677,0,0.346640606
16678,0,0.297406179
16679,0,9.04E-09
16680,0,9.57E-09
16681,0,0.258785921
16682,0,0.307991665
16683,0,7.46E-09
16684,0,0.323479138
16685,0,0.346998104
16686,0,0.330562339
16687,0,8.42E-09
16688,0,0.311342683
16689,0,0.348765816
16690,0,8.48E-09
16691,0,0.310273772
16692,0,0.326192309
16693,0,0.303492342
16694,0,0.344248148
16695,0,7.64E-09
16696,0,0.359752976
16697,0,0.359752976
16698,0,9.96E-09
16699,0,0.371143672
16700,0,0.360278511
16701,0,0.333833696
16702,0,0.330081131
16703,0,7.94E-09
16704,0,7.72E-09
16705,0,0.278687334
16706,0,0.284596093
16707,0,0.315734596
16708,0,0.348835228
16709,0,0.349762661
16710,0,0.33956473
16711,0,0.299102724
16712,0,7.27E-09
16713,0,7.07E-09
16714,0,0.348701023
16715,0,0.36817283
16716,0,9.13E-09
16717,0,0.353853746
16718,0,0.312158998
16719,0,0.273617067
16720,0,7.39E-09
16721,0,0.300349158
16722,0,8.67E-09
16723,0,0.273919302
16724,0,8.06E-09
16725,0,7.84E-09
16726,0,0.281116767
16727,0,0.370895909
16728,0,0.348787266
16729,0,0.309719594
16730,0,0.306651077
16731,0,0.350271407
16732,0,0.343445382
16733,0,0.365405415
16734,0,0.33906989
16735,0,0.364816094
16736,0,1.05E-08
16737,0,9.10E-09
16738,0,0.369444073
16739,0,0.3406236
16740,0,0.373000574
16741,0,0.366846063
16742,0,0.33471812
16743,0,8.92E-09
16744,0,9.44E-09
16745,0,0.333066712
16746,0,0.375652054
16747,0,1.01E-08
16748,0,0.277807448
16749,0,0.303549854
16750,0,0.311972928
16751,0,7.73E-09
16752,0,7.51E-09
16753,0,0.328572298
16754,0,0.328572298
16755,0,0.351768738
16756,0,8.84E-09
16757,0,0.329270382
16758,0,0.329270382
16759,0,8.37E-09
16760,0,8.61E-09
16761,0,0.341550314
16762,0,0.364755922
16763,0,9.90E-09
16764,0,0.307444
16765,0,0.34463303
16766,0,7.87E-09
16767,0,0.331263219
16768,0,0.298398343
16769,0,7.54E-09
16770,0,7.76E-09
16771,0,0.351314873
16772,0,0.353896292
16773,0,0.374054319
16774,0,0.387364924
16775,0,8.95E-09
16776,0,0.318235641
16777,0,0.342368196
16778,0,0.346836261
16779,0,0.340468929
16780,0,7.95E-09
16781,0,0.348272565
16782,0,0.37432179
16783,0,8.46E-09
16784,0,0.324055155
16785,0,0.284652261
16786,0,0.289200847
16787,0,7.99E-09
16788,0,0.301430567
16789,0,0.298414031
16790,0,0.31809389
16791,0,0.312002167
16792,0,7.39E-09
16793,0,0.322992853
16794,0,0.283664921
16795,0,0.331209278
16796,0,0.318824089
16797,0,8.44E-09
16798,0,0.38229597
16799,0,0.345724367
16800,0,0.343908983
16801,0,0.360650845
16802,0,8.93E-09
16803,0,0.342748817
16804,0,0.282605172
16805,0,0.29419104
16806,0,7.95E-09
16807,0,0.342474597
16808,0,9.39E-09
16809,0,0.366902623
16810,0,0.347461051
16811,0,0.319882677
16812,0,0.30772615
16813,0,7.58E-09
16814,0,0.386271389
16815,0,0.340599505
16816,0,0.304667237
16817,0,7.90E-09
16818,0,0.356164331
16819,0,0.356890555
16820,0,0.361043969
16821,0,0.370214362
16822,0,0.351591713
16823,0,0.328790131
16824,0,0.309492655
16825,0,0.313120559
16826,0,8.55E-09
16827,0,0.288463447
16828,0,0.297818745
16829,0,7.11E-09
16830,0,0.311897638
16831,0,0.311897638
16832,0,0.306181634
16833,0,0.302598709
16834,0,7.83E-09
16835,0,0.289501272
16836,0,0.354539485
16837,0,0.298758708
16838,0,0.31636623
16839,0,0.338459402
16840,0,9.49E-09
16841,0,8.48E-09
16842,0,0.371968119
16843,0,0.336702671
16844,0,0.296436352
16845,0,8.04E-09
16846,0,0.328319986
16847,0,9.17E-09
16848,0,0.35712489
16849,0,0.321707147
16850,0,1.04E-08
16851,0,0.384940705
16852,0,0.348258741
16853,0,9.11E-09
16854,0,0.302521274
16855,0,0.275845706
16856,0,0.307459954
16857,0,7.57E-09
16858,0,0.364625638
16859,0,0.335104917
16860,0,9.62E-09
16861,0,0.311081698
16862,0,0.311081698
16863,0,7.57E-09
16864,0,0.31277018
16865,0,0.364174451
16866,0,0.364174451
16867,0,0.279429022
16868,0,0.349817372
16869,0,7.61E-09
16870,0,0.282200645
16871,0,0.329139797
16872,0,0.35067368
16873,0,0.328225753
16874,0,0.309830641
16875,0,7.74E-09
16876,0,8.42E-09
16877,0,0.303544441
16878,0,0.297609745
16879,0,9.05E-09
16880,0,0.32222434
16881,0,0.312443524
16882,0,0.344908072
16883,0,0.344908072
16884,0,7.66E-09
16885,0,0.347081928
16886,0,0.370451919
16887,0,0.350618236
16888,0,0.313091897
16889,0,8.46E-09
16890,0,8.22E-09
16891,0,0.357812856
16892,0,8.34E-09
16893,0,8.58E-09
16894,0,0.296417351
16895,0,0.310742962
16896,0,8.60E-09
16897,0,8.13E-09
16898,0,0.371342608
16899,0,0.32803889
16900,0,0.350815603
16901,0,9.58E-09
16902,0,0.36660237
16903,0,0.34079774
16904,0,9.17E-09
16905,0,9.70E-09
16906,0,0.305810159
16907,0,0.324078655
16908,0,7.51E-09
16909,0,7.51E-09
16910,0,0.302622053
16911,0,0.349710962
16912,0,0.335684412
16913,0,0.292159688
16914,0,0.32102236
16915,0,0.329700749
16916,0,8.38E-09
16917,0,7.49E-09
16918,0,0.328078387
16919,0,0.320087577
16920,0,0.306113535
16921,0,0.327842898
16922,0,0.367602414
16923,0,0.374132267
16924,0,0.299613454
16925,0,0.331920769
16926,0,0.307372677
16927,0,0.342756105
16928,0,0.379195695
16929,0,0.360054053
16930,0,0.342382294
16931,0,0.319883319
16932,0,9.23E-09
16933,0,0.336571381
16934,0,0.3302972
16935,0,8.89E-09
16936,0,0.332776003
16937,0,0.345428332
16938,0,9.52E-09
16939,0,0.315525659
16940,0,0.35061464
16941,0,1.04E-08
16942,0,9.05E-09
16943,0,0.3505377
16944,0,0.337794802
16945,0,7.85E-09
16946,0,0.307765315
16947,0,0.268759518
16948,0,0.315380345
16949,0,7.42E-09
16950,0,7.85E-09
16951,0,0.345180227
16952,0,0.310375172
16953,0,0.281095777
16954,0,0.31047879
16955,0,8.12E-09
16956,0,7.67E-09
16957,0,0.367694851
16958,0,0.387596095
16959,0,0.363262448
16960,0,0.363262448
16961,0,0.372178575
16962,0,0.355198881
16963,0,9.93E-09
16964,0,1.02E-08
16965,0,0.303492966
16966,0,0.357103886
16967,0,0.298621023
16968,0,0.365087021
16969,0,0.334473036
16970,0,7.11E-09
16971,0,0.334697748
16972,0,0.366824813
16973,0,9.18E-09
16974,0,8.43E-09
16975,0,0.303150677
16976,0,0.311447744
16977,0,0.342491955
16978,0,0.372309488
16979,0,0.322537263
16980,0,0.280951447
16981,0,8.35E-09
16982,0,0.36885282
16983,0,0.359696891
16984,0,0.319557871
16985,0,0.274485845
16986,0,0.283568488
16987,0,6.82E-09
16988,0,6.82E-09
16989,0,0.317305902
16990,0,0.358065075
16991,0,9.78E-09
16992,0,8.99E-09
16993,0,0.349800511
16994,0,0.276770841
16995,0,0.30589413
16996,0,0.331276973
16997,0,0.328642259
16998,0,9.45E-09
16999,0,9.18E-09
17000,0,0.313031938
17001,0,0.364579179
17002,0,0.343260053
17003,0,0.336924509
17004,0,9.27E-09
17005,0,0.324719061
17006,0,0.30643083
17007,0,0.316916335
17008,0,0.327327329
17009,0,0.336082208
17010,0,0.365641678
17011,0,9.13E-09
17012,0,0.34047599
17013,0,0.282789985
17014,0,0.294633286
17015,0,0.348655882
17016,0,0.325948986
17017,0,0.361026596
17018,0,0.35454016
17019,0,0.318626074
17020,0,0.343854043
17021,0,0.354111723
17022,0,0.335369119
17023,0,0.348068607
17024,0,8.95E-09
17025,0,0.340291902
17026,0,0.366079501
17027,0,0.364389655
17028,0,0.388232077
17029,0,0.370100821
17030,0,0.325327404
17031,0,0.323389165
17032,0,0.323389165
17033,0,0.302508422
17034,0,0.335965293
17035,0,0.357589468
17036,0,0.331692054
17037,0,0.363688323
17038,0,0.372857814
17039,0,0.349420288
17040,0,9.69E-09
17041,0,0.304574981
17042,0,0.329005771
17043,0,9.36E-09
17044,0,0.294203319
17045,0,8.18E-09
17046,0,0.31736457
17047,0,0.291666046
17048,0,0.305861855
17049,0,0.345454808
17050,0,0.339099671
17051,0,8.13E-09
17052,0,0.349458523
17053,0,0.349458523
17054,0,9.16E-09
17055,0,9.69E-09
17056,0,0.28253078
17057,0,0.284828704
17058,0,7.82E-09
17059,0,0.285784147
17060,0,0.345889626
17061,0,0.352304181
17062,0,0.28548933
17063,0,0.342081198
17064,0,0.335756288
17065,0,0.368374473
17066,0,0.364446054
17067,0,0.334724583
17068,0,0.332211103
17069,0,7.88E-09
17070,0,0.377706464
17071,0,0.310342635
17072,0,0.373199515
17073,0,0.360089562
17074,0,0.380174469
17075,0,0.376195162
17076,0,0.326757615
17077,0,0.270146391
17078,0,7.91E-09
17079,0,7.27E-09
17080,0,0.372658947
17081,0,0.376623433
17082,0,9.84E-09
17083,0,0.320071912
17084,0,0.328737047
17085,0,0.322174695
17086,0,0.334626103
17087,0,0.332302704
17088,0,0.356806726
17089,0,0.367772253
17090,0,0.353868063
17091,0,0.328494915
17092,0,8.92E-09
17093,0,0.293647434
17094,0,0.350992165
17095,0,0.314408129
17096,0,0.264569193
17097,0,0.287287467
17098,0,0.339430805
17099,0,0.315836695
17100,0,0.328890098
17101,0,0.289050704
17102,0,7.13E-09
17103,0,0.316998543
17104,0,0.34070889
17105,0,0.379715541
17106,0,9.70E-09
17107,0,0.345672948
17108,0,0.382242289
17109,0,0.342402894
17110,0,0.368261166
17111,0,0.343833402
17112,0,0.31272543
17113,0,9.45E-09
17114,0,8.21E-09
17115,0,0.34796536
17116,0,0.329005771
17117,0,9.10E-09
17118,0,0.367064809
17119,0,0.362899773
17120,0,0.362899773
17121,0,1.01E-08
17122,0,9.82E-09
17123,0,0.348106774
17124,0,0.331645166
17125,0,0.356621903
17126,0,0.339967619
17127,0,9.29E-09
17128,0,0.376766768
17129,0,0.374115121
17130,0,0.286209755
17131,0,0.346606178
17132,0,0.33142222
17133,0,0.264714502
17134,0,0.31701247
17135,0,0.30203375
17136,0,0.296116032
17137,0,0.302200241
17138,0,0.299051678
17139,0,0.325473299
17140,0,0.285970921
17141,0,6.83E-09
17142,0,0.308341719
17143,0,0.278174002
17144,0,0.311953625
17145,0,0.324986737
17146,0,0.360573605
17147,0,8.21E-09
17148,0,0.338255367
17149,0,0.351006429
17150,0,9.48E-09
17151,0,8.96E-09
17152,0,0.364135507
17153,0,0.364135507
17154,0,0.326737832
17155,0,0.297217372
17156,0,7.01E-09
17157,0,7.63E-09
17158,0,0.369621803
17159,0,0.327361637
17160,0,0.295392943
17161,0,0.313608226
17162,0,0.315262773
17163,0,0.372488182
17164,0,9.56E-09
17165,0,9.30E-09
17166,0,0.36266713
17167,0,8.76E-09
17168,0,8.52E-09
17169,0,0.346005613
17170,0,0.305138559
17171,0,7.48E-09
17172,0,0.312685806
17173,0,0.345459133
17174,0,0.335321971
17175,0,0.313995596
17176,0,0.344427091
17177,0,0.300973322
17178,0,0.328974945
