hh_id,hh_type,race
5149,single_Female_head_of_household,Asian
5150,single_Male_head_of_household,White
5151,single_Female_head_of_household,White
5152,married_couple,White
5153,unmarried_couple,White
5153,unmarried_couple,Asian
5154,unmarried_couple,White
5154,unmarried_couple,Asian
5155,single_Male_head_of_household,Asian
5156,married_couple,White
5157,married_couple,Asian
5157,married_couple,White
5158,unmarried_couple,White
5158,unmarried_couple,Asian
5159,single_Male_head_of_household,White
5160,single_Male_head_of_household,Asian
5161,married_couple,White
5162,unmarried_couple,White
5163,single_Female_head_of_household,White
5164,married_couple,White
5164,married_couple,Asian
5165,single_Male_head_of_household,Asian
5166,unmarried_couple,White
5167,single_Female_head_of_household,White
5168,unmarried_couple,White
5169,single_Male_head_of_household,White
5170,single_Female_head_of_household,White
5171,single_Male_head_of_household,Asian
5172,unmarried_couple,White
5173,unmarried_couple,White
5174,single_Male_head_of_household,White
5175,married_couple,Asian
5175,married_couple,Black
5176,single_Male_head_of_household,White
5177,unmarried_couple,Black
5178,single_Female_head_of_household,Asian
5179,single_Female_head_of_household,Black
5180,married_couple,White
5181,single_Male_head_of_household,Asian
5182,single_Male_head_of_household,White
5183,married_couple,Black
5183,married_couple,White
5184,unmarried_couple,White
5185,married_couple,White
5186,married_couple,Asian
5186,married_couple,White
5187,single_Male_head_of_household,White
5188,single_Female_head_of_household,White
5189,married_couple,White
5190,single_Female_head_of_household,White
5191,single_Male_head_of_household,White
5192,unmarried_couple,White
5193,married_couple,White
5194,single_Male_head_of_household,Asian
5195,unmarried_couple,White
5196,unmarried_couple,White
5196,unmarried_couple,Asian
5197,unmarried_couple,Asian
5197,unmarried_couple,White
5198,unmarried_couple,White
5198,unmarried_couple,Black
5199,unmarried_couple,White
5200,unmarried_couple,Asian
5200,unmarried_couple,White
5201,unmarried_couple,White
5201,unmarried_couple,Black
5202,unmarried_couple,White
5202,unmarried_couple,Asian
5203,single_Male_head_of_household,White
5204,single_Male_head_of_household,White
5205,unmarried_couple,Asian
5205,unmarried_couple,White
5206,unmarried_couple,White
5206,unmarried_couple,Asian
5207,unmarried_couple,Asian
5207,unmarried_couple,Black
5208,married_couple,White
5209,married_couple,White
5210,single_Male_head_of_household,White
5211,unmarried_couple,White
5212,single_Male_head_of_household,Asian
5213,married_couple,White
5213,married_couple,Asian
5214,unmarried_couple,White
5215,married_couple,White
5216,single_Male_head_of_household,White
5217,unmarried_couple,Black
5217,unmarried_couple,White
5218,married_couple,White
5218,married_couple,Asian
5219,single_Male_head_of_household,White
5220,single_Male_head_of_household,White
5221,unmarried_couple,Asian
5221,unmarried_couple,Black
5222,married_couple,Asian
5222,married_couple,White
5223,married_couple,Asian
5223,married_couple,White
5224,single_Female_head_of_household,Asian
5225,single_Male_head_of_household,White
5226,unmarried_couple,Asian
5227,single_Male_head_of_household,White
5228,unmarried_couple,White
5228,unmarried_couple,Black
5229,married_couple,White
5229,married_couple,Asian
5230,unmarried_couple,White
5231,single_Male_head_of_household,White
5232,single_Female_head_of_household,White
5233,single_Male_head_of_household,White
5234,unmarried_couple,White
5235,unmarried_couple,White
5235,unmarried_couple,Asian
5236,unmarried_couple,White
5237,single_Male_head_of_household,Black
5238,unmarried_couple,White
5239,single_Female_head_of_household,White
5240,unmarried_couple,Black
5240,unmarried_couple,White
5241,unmarried_couple,White
5242,unmarried_couple,Black
5242,unmarried_couple,Asian
5243,unmarried_couple,White
5244,single_Male_head_of_household,White
5245,single_Female_head_of_household,White
5246,unmarried_couple,Black
5246,unmarried_couple,White
5247,single_Male_head_of_household,Asian
5248,unmarried_couple,White
5248,unmarried_couple,Asian
5249,unmarried_couple,Asian
5249,unmarried_couple,White
5250,married_couple,White
5251,unmarried_couple,White
5252,married_couple,White
5252,married_couple,Black
5253,married_couple,White
5254,unmarried_couple,White
5254,unmarried_couple,Asian
5255,single_Male_head_of_household,Black
5256,married_couple,White
5256,married_couple,Asian
5257,unmarried_couple,Asian
5257,unmarried_couple,White
5258,married_couple,White
5259,unmarried_couple,Black
5259,unmarried_couple,White
5260,unmarried_couple,White
5260,unmarried_couple,Asian
5261,married_couple,Asian
5262,single_Female_head_of_household,Black
5263,unmarried_couple,Black
5263,unmarried_couple,White
5264,single_Male_head_of_household,Asian
5265,unmarried_couple,White
5265,unmarried_couple,Black
5266,unmarried_couple,White
5266,unmarried_couple,Asian
5267,unmarried_couple,White
5268,unmarried_couple,White
5269,single_Female_head_of_household,Black
5270,single_Male_head_of_household,White
5271,single_Male_head_of_household,White
5272,married_couple,White
5273,unmarried_couple,Asian
5273,unmarried_couple,White
5274,single_Male_head_of_household,Asian
5275,single_Female_head_of_household,White
5276,single_Female_head_of_household,Black
5277,married_couple,White
5278,unmarried_couple,Asian
5278,unmarried_couple,White
5279,single_Male_head_of_household,Asian
5280,single_Female_head_of_household,Asian
5281,married_couple,White
5282,unmarried_couple,White
5282,unmarried_couple,Black
5283,married_couple,White
5284,single_Male_head_of_household,White
5285,unmarried_couple,White
5286,married_couple,Asian
5287,married_couple,White
5288,single_Male_head_of_household,White
5289,single_Male_head_of_household,White
5290,single_Male_head_of_household,Black
5291,unmarried_couple,White
5292,married_couple,White
5293,married_couple,White
5294,unmarried_couple,Asian
5294,unmarried_couple,White
5295,single_Male_head_of_household,Asian
5296,single_Male_head_of_household,White
5297,single_Female_head_of_household,White
5298,married_couple,White
5299,married_couple,Black
5299,married_couple,White
5300,single_Male_head_of_household,White
5301,single_Male_head_of_household,White
5302,married_couple,White
5303,unmarried_couple,White
5304,single_Male_head_of_household,Asian
5305,unmarried_couple,White
5306,single_Male_head_of_household,Asian
5307,unmarried_couple,Asian
5308,married_couple,White
5309,married_couple,White
5309,married_couple,Asian
5310,single_Female_head_of_household,White
5311,single_Male_head_of_household,Asian
5312,single_Male_head_of_household,White
5313,unmarried_couple,Asian
5313,unmarried_couple,White
5314,unmarried_couple,White
5315,single_Female_head_of_household,White
5316,single_Male_head_of_household,White
5317,unmarried_couple,White
5318,unmarried_couple,White
5319,single_Male_head_of_household,Black
5320,single_Male_head_of_household,White
5321,unmarried_couple,White
5322,unmarried_couple,White
5323,unmarried_couple,White
5324,married_couple,White
5325,single_Male_head_of_household,White
5326,married_couple,White
5326,married_couple,Asian
5327,married_couple,Asian
5327,married_couple,White
5328,unmarried_couple,White
5329,married_couple,Black
5329,married_couple,White
5330,unmarried_couple,White
5331,unmarried_couple,White
5332,single_Male_head_of_household,White
5333,married_couple,White
5334,single_Female_head_of_household,Asian
5335,married_couple,White
5336,single_Female_head_of_household,White
5337,single_Male_head_of_household,White
5338,unmarried_couple,Black
5338,unmarried_couple,White
5339,unmarried_couple,White
5340,married_couple,White
5341,married_couple,White
5342,unmarried_couple,Asian
5342,unmarried_couple,White
5343,single_Male_head_of_household,White
5344,married_couple,Asian
5344,married_couple,White
5345,single_Male_head_of_household,White
5346,unmarried_couple,White
5346,unmarried_couple,Black
5347,unmarried_couple,Asian
5347,unmarried_couple,White
5348,single_Male_head_of_household,White
5349,unmarried_couple,Asian
5350,married_couple,White
5351,unmarried_couple,White
5352,married_couple,Asian
5352,married_couple,White
5353,unmarried_couple,White
5354,single_Female_head_of_household,White
5355,unmarried_couple,Asian
5355,unmarried_couple,White
5356,single_Female_head_of_household,Asian
5357,married_couple,Asian
5358,unmarried_couple,White
5359,single_Female_head_of_household,White
5360,married_couple,White
5361,married_couple,Black
5361,married_couple,White
5362,single_Male_head_of_household,Asian
5363,unmarried_couple,White
5364,unmarried_couple,White
5364,unmarried_couple,Asian
5365,unmarried_couple,Asian
5365,unmarried_couple,White
5366,unmarried_couple,White
5367,single_Male_head_of_household,White
5368,unmarried_couple,Asian
5368,unmarried_couple,White
5369,single_Female_head_of_household,Asian
5370,single_Male_head_of_household,Black
5371,unmarried_couple,White
5372,unmarried_couple,Asian
5373,unmarried_couple,White
5373,unmarried_couple,Asian
5374,unmarried_couple,White
5375,single_Male_head_of_household,Asian
5376,single_Female_head_of_household,White
5377,single_Male_head_of_household,White
5378,married_couple,White
5378,married_couple,Asian
5379,unmarried_couple,White
5379,unmarried_couple,Black
5380,single_Male_head_of_household,White
5381,married_couple,White
5382,unmarried_couple,Asian
5382,unmarried_couple,White
5383,unmarried_couple,Asian
5383,unmarried_couple,White
5384,single_Female_head_of_household,Black
5385,single_Female_head_of_household,Black
5386,married_couple,White
5387,unmarried_couple,White
5388,married_couple,White
5389,single_Male_head_of_household,Asian
5390,married_couple,White
5390,married_couple,Black
5391,unmarried_couple,White
5391,unmarried_couple,Asian
5392,unmarried_couple,White
5393,married_couple,White
5394,single_Male_head_of_household,White
5395,married_couple,White
5396,married_couple,Asian
5396,married_couple,White
5397,single_Female_head_of_household,White
5398,single_Male_head_of_household,Asian
5399,unmarried_couple,Asian
5399,unmarried_couple,White
5400,unmarried_couple,White
5400,unmarried_couple,Asian
5401,single_Female_head_of_household,White
5402,unmarried_couple,Black
5402,unmarried_couple,White
5403,married_couple,White
5404,single_Female_head_of_household,Black
5405,married_couple,White
5406,unmarried_couple,White
5407,single_Female_head_of_household,White
5408,married_couple,White
5409,single_Male_head_of_household,Asian
5410,unmarried_couple,Asian
5410,unmarried_couple,White
5411,unmarried_couple,White
5411,unmarried_couple,Asian
5412,married_couple,White
5413,married_couple,Asian
5413,married_couple,White
5414,unmarried_couple,White
5415,single_Male_head_of_household,White
5416,married_couple,White
5417,married_couple,White
5418,single_Male_head_of_household,White
5419,unmarried_couple,White
5420,unmarried_couple,Black
5420,unmarried_couple,White
5421,unmarried_couple,Asian
5422,single_Female_head_of_household,White
5423,single_Male_head_of_household,White
5424,single_Male_head_of_household,Asian
5425,married_couple,White
5426,unmarried_couple,White
5427,unmarried_couple,Asian
5427,unmarried_couple,White
5428,unmarried_couple,White
5429,married_couple,White
5430,married_couple,White
5430,married_couple,Black
5431,unmarried_couple,Black
5432,unmarried_couple,White
5433,unmarried_couple,White
5433,unmarried_couple,Asian
5434,married_couple,White
5435,single_Male_head_of_household,Black
5436,married_couple,White
5437,single_Male_head_of_household,Asian
5438,married_couple,White
5439,single_Male_head_of_household,Asian
5440,single_Female_head_of_household,White
5441,single_Male_head_of_household,White
5442,married_couple,White
5443,unmarried_couple,White
5443,unmarried_couple,Asian
5444,married_couple,Asian
5444,married_couple,White
5445,single_Male_head_of_household,White
5446,married_couple,White
5447,unmarried_couple,White
5448,single_Male_head_of_household,White
5449,unmarried_couple,White
5450,single_Male_head_of_household,White
5451,unmarried_couple,Asian
5451,unmarried_couple,White
5452,married_couple,White
5453,married_couple,Black
5453,married_couple,White
5454,single_Male_head_of_household,White
5455,single_Male_head_of_household,White
5456,single_Male_head_of_household,White
5457,married_couple,White
5458,unmarried_couple,White
5459,single_Male_head_of_household,White
5460,single_Female_head_of_household,White
5461,single_Male_head_of_household,Asian
5462,single_Male_head_of_household,Asian
5463,single_Male_head_of_household,White
5464,married_couple,White
5464,married_couple,Asian
5465,unmarried_couple,White
5465,unmarried_couple,Asian
5466,single_Female_head_of_household,Black
5467,single_Female_head_of_household,Asian
5468,single_Male_head_of_household,White
5469,single_Male_head_of_household,White
5470,married_couple,Asian
5471,single_Male_head_of_household,White
5472,married_couple,White
5473,unmarried_couple,Black
5473,unmarried_couple,White
5474,married_couple,White
5474,married_couple,Asian
5475,unmarried_couple,White
5476,single_Female_head_of_household,White
5477,single_Female_head_of_household,White
5478,unmarried_couple,White
5479,unmarried_couple,White
5479,unmarried_couple,Asian
5480,unmarried_couple,White
5481,single_Male_head_of_household,White
5482,single_Male_head_of_household,Asian
5483,single_Male_head_of_household,White
5484,unmarried_couple,White
5484,unmarried_couple,Asian
5485,single_Male_head_of_household,Asian
5486,unmarried_couple,White
5487,single_Male_head_of_household,White
5488,single_Male_head_of_household,White
5489,single_Male_head_of_household,Asian
5490,single_Male_head_of_household,Black
5491,unmarried_couple,White
5492,married_couple,White
5493,married_couple,Asian
5493,married_couple,White
5494,unmarried_couple,Asian
5495,unmarried_couple,White
5496,unmarried_couple,Black
5496,unmarried_couple,White
5497,single_Female_head_of_household,White
5498,unmarried_couple,White
5499,unmarried_couple,Asian
5499,unmarried_couple,White
5500,unmarried_couple,White
5501,single_Female_head_of_household,White
5502,unmarried_couple,White
5503,single_Male_head_of_household,Black
5504,unmarried_couple,White
5504,unmarried_couple,Asian
5505,single_Female_head_of_household,White
5506,unmarried_couple,Black
5506,unmarried_couple,White
5507,single_Male_head_of_household,White
5508,unmarried_couple,Asian
5509,married_couple,White
5509,married_couple,Asian
5510,single_Female_head_of_household,Black
5511,single_Male_head_of_household,White
5512,unmarried_couple,White
5513,married_couple,White
5513,married_couple,Asian
5514,married_couple,Black
5514,married_couple,Asian
5515,single_Male_head_of_household,Asian
5516,unmarried_couple,Asian
5516,unmarried_couple,White
5517,unmarried_couple,White
5518,unmarried_couple,White
5519,married_couple,White
5520,single_Male_head_of_household,White
5521,single_Male_head_of_household,White
5522,married_couple,White
5523,unmarried_couple,White
5524,single_Male_head_of_household,White
5525,married_couple,White
5525,married_couple,Asian
5526,single_Male_head_of_household,Asian
5527,married_couple,White
5527,married_couple,Asian
5528,married_couple,Asian
5528,married_couple,White
5529,unmarried_couple,White
5530,married_couple,Black
5530,married_couple,Asian
5531,married_couple,White
5531,married_couple,Asian
5532,married_couple,White
5533,married_couple,White
5534,single_Male_head_of_household,White
5535,single_Male_head_of_household,White
5536,unmarried_couple,White
5537,single_Male_head_of_household,White
5538,married_couple,White
5538,married_couple,Black
5539,married_couple,Asian
5539,married_couple,White
5540,single_Male_head_of_household,Asian
5541,unmarried_couple,White
5542,married_couple,White
5543,single_Male_head_of_household,White
5544,single_Male_head_of_household,White
5545,unmarried_couple,White
5546,married_couple,White
5547,single_Female_head_of_household,White
5548,single_Female_head_of_household,White
5549,unmarried_couple,Black
5549,unmarried_couple,White
5550,unmarried_couple,White
5551,single_Male_head_of_household,White
5552,single_Male_head_of_household,Asian
5553,married_couple,White
5554,single_Male_head_of_household,White
5555,single_Male_head_of_household,White
5556,single_Male_head_of_household,Asian
5557,single_Male_head_of_household,White
5558,single_Female_head_of_household,Black
5559,unmarried_couple,Asian
5559,unmarried_couple,White
5560,single_Female_head_of_household,White
5561,married_couple,White
5562,married_couple,White
5562,married_couple,Asian
5563,single_Female_head_of_household,White
5564,single_Male_head_of_household,White
5565,married_couple,White
5566,unmarried_couple,White
5567,single_Male_head_of_household,Asian
5568,married_couple,White
5568,married_couple,Asian
5569,unmarried_couple,White
5570,single_Female_head_of_household,White
5571,unmarried_couple,White
5572,unmarried_couple,Black
5572,unmarried_couple,Asian
5573,married_couple,Black
5573,married_couple,White
5574,married_couple,White
5575,unmarried_couple,White
5576,single_Male_head_of_household,Asian
5577,unmarried_couple,Asian
5577,unmarried_couple,White
5578,unmarried_couple,White
5579,unmarried_couple,Black
5580,unmarried_couple,White
5580,unmarried_couple,Black
5581,married_couple,Black
5581,married_couple,White
5582,unmarried_couple,White
5583,married_couple,Asian
5583,married_couple,White
5584,unmarried_couple,White
5584,unmarried_couple,Asian
5585,unmarried_couple,White
5586,single_Male_head_of_household,Asian
5587,married_couple,Black
5587,married_couple,Asian
5588,single_Female_head_of_household,White
5589,single_Male_head_of_household,White
5590,unmarried_couple,Asian
5590,unmarried_couple,White
5591,unmarried_couple,White
5592,single_Male_head_of_household,White
5593,married_couple,Asian
5593,married_couple,White
5594,married_couple,Black
5594,married_couple,White
5595,single_Male_head_of_household,White
5596,single_Male_head_of_household,White
5597,married_couple,White
5598,unmarried_couple,White
5599,single_Female_head_of_household,Asian
5600,unmarried_couple,White
5601,unmarried_couple,White
5602,single_Male_head_of_household,White
5603,single_Male_head_of_household,White
5604,single_Male_head_of_household,White
5605,unmarried_couple,White
5606,unmarried_couple,White
5606,unmarried_couple,Asian
5607,single_Male_head_of_household,White
5608,married_couple,Black
5608,married_couple,Asian
5609,married_couple,Asian
5609,married_couple,White
5610,single_Female_head_of_household,White
5611,married_couple,White
5612,married_couple,White
5613,married_couple,Black
5613,married_couple,White
5614,single_Male_head_of_household,Black
5615,single_Male_head_of_household,White
5616,unmarried_couple,White
5616,unmarried_couple,Black
5617,unmarried_couple,Asian
5617,unmarried_couple,White
5618,single_Male_head_of_household,Black
5619,unmarried_couple,White
5620,single_Female_head_of_household,White
5621,married_couple,White
5622,single_Female_head_of_household,White
5623,married_couple,Black
5623,married_couple,White
5624,unmarried_couple,White
5625,married_couple,White
5626,married_couple,Asian
5626,married_couple,White
5627,single_Female_head_of_household,White
5628,unmarried_couple,Black
5628,unmarried_couple,White
5629,unmarried_couple,White
5629,unmarried_couple,Black
5630,single_Male_head_of_household,White
5631,unmarried_couple,White
5632,unmarried_couple,White
5633,unmarried_couple,White
5633,unmarried_couple,Asian
5634,unmarried_couple,White
5634,unmarried_couple,Asian
5635,single_Female_head_of_household,White
5636,single_Male_head_of_household,White
5637,unmarried_couple,Asian
5637,unmarried_couple,White
5638,single_Female_head_of_household,White
5639,unmarried_couple,Asian
5639,unmarried_couple,White
5640,married_couple,White
5640,married_couple,Asian
5641,unmarried_couple,White
5642,unmarried_couple,White
5643,married_couple,White
5644,married_couple,White
5645,unmarried_couple,White
5646,single_Male_head_of_household,White
5647,married_couple,White
5648,unmarried_couple,White
5649,unmarried_couple,White
5650,unmarried_couple,Black
5650,unmarried_couple,Asian
5651,unmarried_couple,White
5652,married_couple,White
5652,married_couple,Asian
5653,single_Male_head_of_household,Asian
5654,unmarried_couple,White
5654,unmarried_couple,Asian
5655,single_Male_head_of_household,White
5656,unmarried_couple,White
5657,married_couple,White
5657,married_couple,Black
5658,single_Male_head_of_household,White
5659,single_Male_head_of_household,Black
5660,unmarried_couple,White
5660,unmarried_couple,Black
5661,married_couple,Black
5661,married_couple,Asian
5662,single_Female_head_of_household,White
5663,unmarried_couple,White
5663,unmarried_couple,Asian
5664,unmarried_couple,White
5665,married_couple,Asian
5665,married_couple,Black
5666,unmarried_couple,White
5667,unmarried_couple,White
5668,married_couple,White
5668,married_couple,Black
5669,married_couple,Asian
5669,married_couple,White
5670,single_Female_head_of_household,White
5671,married_couple,White
5672,unmarried_couple,Asian
5672,unmarried_couple,Black
5673,married_couple,Asian
5673,married_couple,White
5674,single_Male_head_of_household,White
5675,married_couple,Asian
5675,married_couple,White
5676,single_Male_head_of_household,White
5677,unmarried_couple,White
5677,unmarried_couple,Black
5678,unmarried_couple,White
5679,unmarried_couple,White
5680,unmarried_couple,White
5681,unmarried_couple,White
5681,unmarried_couple,Asian
5682,unmarried_couple,Black
5682,unmarried_couple,White
5683,married_couple,White
5683,married_couple,Asian
5684,married_couple,White
5685,unmarried_couple,Black
5685,unmarried_couple,White
5686,single_Female_head_of_household,Asian
5687,unmarried_couple,White
5688,single_Male_head_of_household,White
5689,married_couple,Black
5689,married_couple,White
5690,married_couple,White
5691,married_couple,Black
5691,married_couple,Asian
5692,single_Male_head_of_household,White
5693,married_couple,White
5693,married_couple,Asian
5694,single_Male_head_of_household,White
5695,married_couple,White
5696,single_Male_head_of_household,White
5697,married_couple,Black
5697,married_couple,Asian
5698,single_Male_head_of_household,White
5699,single_Male_head_of_household,White
5700,married_couple,White
5701,single_Female_head_of_household,White
5702,single_Female_head_of_household,White
5703,married_couple,White
5704,unmarried_couple,Asian
5704,unmarried_couple,White
5705,unmarried_couple,White
5706,single_Male_head_of_household,White
5707,unmarried_couple,Black
5707,unmarried_couple,White
5708,single_Male_head_of_household,Asian
5709,single_Male_head_of_household,White
5710,unmarried_couple,White
5710,unmarried_couple,Asian
5711,unmarried_couple,Asian
5711,unmarried_couple,White
5712,unmarried_couple,Black
5713,unmarried_couple,White
5713,unmarried_couple,Asian
5714,unmarried_couple,White
5714,unmarried_couple,Asian
5715,single_Male_head_of_household,White
5716,unmarried_couple,White
5717,unmarried_couple,White
5718,unmarried_couple,Asian
5718,unmarried_couple,White
5719,single_Female_head_of_household,White
5720,married_couple,White
5721,unmarried_couple,White
5722,single_Female_head_of_household,White
5723,unmarried_couple,White
5724,unmarried_couple,White
5725,single_Male_head_of_household,White
5726,unmarried_couple,White
5727,unmarried_couple,Black
5727,unmarried_couple,White
5728,unmarried_couple,White
5728,unmarried_couple,Asian
5729,unmarried_couple,Asian
5730,married_couple,White
5731,unmarried_couple,White
5732,single_Female_head_of_household,White
5733,unmarried_couple,Asian
5733,unmarried_couple,White
5734,unmarried_couple,White
5735,married_couple,Black
5735,married_couple,White
5736,married_couple,White
5736,married_couple,Asian
5737,unmarried_couple,Black
5737,unmarried_couple,White
5738,unmarried_couple,Asian
5738,unmarried_couple,White
5739,unmarried_couple,Black
5739,unmarried_couple,White
5740,unmarried_couple,White
5740,unmarried_couple,Asian
5741,married_couple,White
5741,married_couple,Asian
5742,married_couple,White
5743,married_couple,White
5743,married_couple,Asian
5744,single_Male_head_of_household,White
5745,married_couple,Asian
5745,married_couple,White
5746,single_Male_head_of_household,White
5747,married_couple,Black
5747,married_couple,White
5748,unmarried_couple,Asian
5748,unmarried_couple,Black
5749,unmarried_couple,White
5750,married_couple,White
5751,married_couple,Asian
5751,married_couple,White
5752,single_Male_head_of_household,Asian
5753,unmarried_couple,White
5753,unmarried_couple,Asian
5754,single_Female_head_of_household,Black
5755,married_couple,Asian
5755,married_couple,White
5756,unmarried_couple,White
5757,unmarried_couple,White
5757,unmarried_couple,Asian
5758,single_Male_head_of_household,Asian
5759,single_Male_head_of_household,White
5760,unmarried_couple,White
5761,unmarried_couple,Asian
5762,single_Male_head_of_household,White
5763,single_Male_head_of_household,White
5764,unmarried_couple,Black
5764,unmarried_couple,White
5765,single_Male_head_of_household,White
5766,married_couple,White
5766,married_couple,Asian
5767,unmarried_couple,Asian
5767,unmarried_couple,White
5768,single_Male_head_of_household,White
5769,unmarried_couple,White
5769,unmarried_couple,Black
5770,unmarried_couple,White
5771,married_couple,White
5771,married_couple,Asian
5772,married_couple,White
5772,married_couple,Asian
5773,unmarried_couple,White
5774,unmarried_couple,White
5774,unmarried_couple,Asian
5775,unmarried_couple,White
5776,unmarried_couple,Asian
5777,unmarried_couple,White
5777,unmarried_couple,Asian
5778,married_couple,Asian
5778,married_couple,White
5779,married_couple,White
5779,married_couple,Asian
5780,unmarried_couple,Asian
5780,unmarried_couple,White
5781,single_Male_head_of_household,White
5782,unmarried_couple,White
5782,unmarried_couple,Asian
5783,unmarried_couple,Asian
5783,unmarried_couple,White
5784,unmarried_couple,White
5785,single_Male_head_of_household,White
5786,single_Male_head_of_household,Black
5787,single_Male_head_of_household,White
5788,unmarried_couple,White
5789,unmarried_couple,Black
5789,unmarried_couple,White
5790,married_couple,Asian
5791,unmarried_couple,White
5791,unmarried_couple,Black
5792,unmarried_couple,Black
5792,unmarried_couple,Asian
5793,single_Male_head_of_household,White
5794,single_Female_head_of_household,White
5795,married_couple,White
5796,unmarried_couple,White
5796,unmarried_couple,Asian
5797,single_Male_head_of_household,Black
5798,single_Male_head_of_household,Asian
5799,single_Male_head_of_household,Asian
5800,married_couple,White
5801,single_Male_head_of_household,Asian
5802,married_couple,Asian
5802,married_couple,White
5803,single_Male_head_of_household,White
5804,unmarried_couple,White
5805,single_Male_head_of_household,White
5806,unmarried_couple,White
5807,unmarried_couple,White
5807,unmarried_couple,Asian
5808,married_couple,Black
5808,married_couple,Asian
5809,unmarried_couple,White
5810,single_Male_head_of_household,Asian
5811,unmarried_couple,White
5812,unmarried_couple,White
5812,unmarried_couple,Black
5813,single_Female_head_of_household,Black
5814,unmarried_couple,Asian
5814,unmarried_couple,White
5815,unmarried_couple,White
5815,unmarried_couple,Asian
5816,married_couple,White
5817,single_Male_head_of_household,White
5818,married_couple,White
5818,married_couple,Asian
5819,unmarried_couple,White
5819,unmarried_couple,Asian
5820,unmarried_couple,White
5821,married_couple,Asian
5821,married_couple,Black
5822,unmarried_couple,White
5822,unmarried_couple,Asian
5823,single_Female_head_of_household,White
5824,single_Male_head_of_household,White
5825,single_Male_head_of_household,Black
5826,unmarried_couple,Asian
5827,married_couple,White
5828,unmarried_couple,White
5829,unmarried_couple,Asian
5829,unmarried_couple,White
5830,unmarried_couple,White
5830,unmarried_couple,Asian
5831,single_Male_head_of_household,White
5832,unmarried_couple,White
5832,unmarried_couple,Asian
5833,married_couple,Asian
5834,unmarried_couple,Asian
5835,unmarried_couple,White
5835,unmarried_couple,Asian
5836,married_couple,White
5837,single_Female_head_of_household,White
5838,unmarried_couple,White
5838,unmarried_couple,Asian
5839,unmarried_couple,White
5840,married_couple,White
5841,married_couple,Asian
5841,married_couple,White
5842,married_couple,White
5843,married_couple,White
5844,single_Male_head_of_household,Asian
5845,single_Male_head_of_household,Asian
5846,single_Female_head_of_household,White
5847,unmarried_couple,Asian
5847,unmarried_couple,White
5848,married_couple,White
5849,single_Male_head_of_household,White
5850,unmarried_couple,Asian
5850,unmarried_couple,White
5851,single_Male_head_of_household,Asian
5852,unmarried_couple,White
5853,single_Male_head_of_household,White
5854,unmarried_couple,White
5855,unmarried_couple,White
5856,married_couple,White
5857,single_Female_head_of_household,White
5858,unmarried_couple,White
5859,single_Male_head_of_household,Asian
5860,single_Male_head_of_household,Black
5861,married_couple,White
5861,married_couple,Asian
5862,unmarried_couple,Asian
5862,unmarried_couple,Black
5863,single_Male_head_of_household,White
5864,single_Female_head_of_household,Black
5865,unmarried_couple,Asian
5866,unmarried_couple,Black
5866,unmarried_couple,White
5867,single_Male_head_of_household,White
5868,unmarried_couple,Black
5868,unmarried_couple,White
5869,single_Male_head_of_household,White
5870,married_couple,White
5870,married_couple,Black
5871,single_Male_head_of_household,White
5872,married_couple,White
5873,single_Male_head_of_household,Asian
5874,single_Male_head_of_household,Black
5875,married_couple,White
5876,single_Male_head_of_household,White
5877,single_Male_head_of_household,Asian
5878,single_Male_head_of_household,White
5879,married_couple,Asian
5880,single_Male_head_of_household,White
5881,single_Male_head_of_household,Asian
5882,married_couple,Black
5882,married_couple,White
5883,single_Female_head_of_household,White
5884,single_Male_head_of_household,Black
5885,unmarried_couple,White
5885,unmarried_couple,Asian
5886,married_couple,White
5886,married_couple,Asian
5887,single_Male_head_of_household,Asian
5888,single_Male_head_of_household,Asian
5889,single_Female_head_of_household,White
5890,unmarried_couple,White
5891,single_Female_head_of_household,White
5892,single_Male_head_of_household,Asian
5893,single_Male_head_of_household,White
5894,unmarried_couple,White
5895,unmarried_couple,White
5896,single_Male_head_of_household,White
5897,unmarried_couple,Asian
5897,unmarried_couple,Black
5898,single_Male_head_of_household,Asian
5899,single_Female_head_of_household,White
5900,unmarried_couple,White
5901,single_Female_head_of_household,White
5902,unmarried_couple,White
5902,unmarried_couple,Asian
5903,unmarried_couple,White
5904,single_Male_head_of_household,White
5905,married_couple,White
5906,single_Female_head_of_household,White
5907,married_couple,White
5908,single_Female_head_of_household,White
5909,unmarried_couple,White
5909,unmarried_couple,Asian
5910,single_Male_head_of_household,Asian
5911,unmarried_couple,White
5911,unmarried_couple,Black
5912,married_couple,White
5913,single_Female_head_of_household,White
5914,single_Female_head_of_household,White
5915,unmarried_couple,Asian
5915,unmarried_couple,White
5916,unmarried_couple,White
5916,unmarried_couple,Black
5917,single_Male_head_of_household,Asian
5918,single_Male_head_of_household,Black
5919,married_couple,White
5920,married_couple,White
5921,married_couple,White
5922,unmarried_couple,Asian
5922,unmarried_couple,White
5923,unmarried_couple,Asian
5923,unmarried_couple,White
5924,married_couple,White
5924,married_couple,Asian
5925,single_Male_head_of_household,White
5926,married_couple,White
5927,married_couple,White
5928,unmarried_couple,White
5928,unmarried_couple,Asian
5929,married_couple,White
5929,married_couple,Asian
5930,unmarried_couple,White
5931,single_Male_head_of_household,White
5932,unmarried_couple,White
5933,single_Male_head_of_household,Black
5934,unmarried_couple,White
5935,unmarried_couple,Black
5935,unmarried_couple,White
5936,single_Male_head_of_household,Asian
