,hh_id,person_id,is_head_of_household,married,gender,race,age,voted_in_2012,is_college_graduate,adult,hh_type,hh_income,is_urban,is_owner_of_home,tercile_of_census_tract_income,is_registered_democrat
11109,5280,11110,0,Single,Male,Asian,3,0,1,0,single_Female_head_of_household,52200,0,0,Top,
11110,5281,11111,1,Married,Female,White,33,1,1,1,married_couple,105400,0,1,Top,
11111,5281,11112,0,Married,Male,White,29,1,1,1,married_couple,105400,0,1,Top,
11112,5281,11113,0,Single,Male,White,3,0,1,0,married_couple,105400,0,1,Top,
11113,5282,11114,1,Single,Female,White,34,0,1,1,unmarried_couple,104600,1,0,Top,
11114,5282,11115,0,Single,Male,Black,34,1,0,1,unmarried_couple,104600,1,0,Top,
11115,5283,11116,1,Married,Female,White,31,0,0,1,married_couple,90200,1,1,Top,
11116,5283,11117,0,Married,Male,White,31,1,0,1,married_couple,90200,1,1,Top,
11117,5284,11118,1,Single,Male,White,32,0,0,1,single_Male_head_of_household,39200,0,0,Top,
11118,5285,11119,1,Single,Female,White,27,0,1,1,unmarried_couple,101400,0,0,Middle,
11119,5285,11120,0,Single,Male,White,30,1,1,1,unmarried_couple,101400,0,0,Middle,
11120,5286,11121,1,Married,Female,Asian,27,1,1,1,married_couple,106600,0,1,Middle,
11121,5286,11122,0,Married,Male,Asian,31,1,1,1,married_couple,106600,0,1,Middle,
11122,5287,11123,1,Married,Female,White,26,1,1,1,married_couple,108000,1,1,Middle,
11123,5287,11124,0,Married,Male,White,34,1,0,1,married_couple,108000,1,1,Middle,
11124,5287,11125,0,Single,Female,White,3,0,0,0,married_couple,108000,1,1,Middle,
11125,5288,11126,1,Single,Male,White,32,1,1,1,single_Male_head_of_household,42700,1,0,Top,
11126,5289,11127,1,Single,Male,White,32,0,1,1,single_Male_head_of_household,57100,0,0,Middle,
11127,5290,11128,1,Single,Male,Black,33,1,0,1,single_Male_head_of_household,48700,0,0,Middle,
11128,5291,11129,1,Single,Female,White,28,0,1,1,unmarried_couple,114800,1,0,Top,
11129,5291,11130,0,Single,Male,White,30,0,1,1,unmarried_couple,114800,1,0,Top,
11130,5291,11131,0,Single,Male,White,4,0,1,0,unmarried_couple,114800,1,0,Top,
11131,5291,11132,0,Single,Female,White,4,0,1,0,unmarried_couple,114800,1,0,Top,
11132,5292,11133,1,Married,Female,White,28,0,1,1,married_couple,104400,1,1,Bottom,
11133,5292,11134,0,Married,Male,White,30,0,0,1,married_couple,104400,1,1,Bottom,
11134,5292,11135,0,Single,Female,White,5,0,1,0,married_couple,104400,1,1,Bottom,
11135,5293,11136,1,Married,Female,White,31,0,0,1,married_couple,108000,1,1,Top,
11136,5293,11137,0,Married,Male,White,32,0,1,1,married_couple,108000,1,1,Top,
11137,5293,11138,0,Single,Male,White,3,0,0,0,married_couple,108000,1,1,Top,
11138,5293,11139,0,Single,Female,White,7,0,1,0,married_couple,108000,1,1,Top,
11139,5294,11140,1,Single,Female,Asian,31,1,1,1,unmarried_couple,98400,0,0,Top,
11140,5294,11141,0,Single,Male,White,33,1,1,1,unmarried_couple,98400,0,0,Top,
11141,5295,11142,1,Single,Male,Asian,34,1,0,1,single_Male_head_of_household,54500,0,0,Middle,
11142,5296,11143,1,Single,Male,White,26,0,1,1,single_Male_head_of_household,47100,1,0,Middle,
11143,5296,11144,0,Single,Male,White,5,0,1,0,single_Male_head_of_household,47100,1,0,Middle,
11144,5297,11145,1,Single,Female,White,34,0,1,1,single_Female_head_of_household,49000,0,0,Bottom,
11145,5298,11146,1,Married,Female,White,33,0,1,1,married_couple,105000,1,1,Bottom,
11146,5298,11147,0,Married,Male,White,34,0,0,1,married_couple,105000,1,1,Bottom,
11147,5298,11148,0,Single,Female,White,3,0,1,0,married_couple,105000,1,1,Bottom,
11148,5299,11149,1,Married,Female,Black,33,0,0,1,married_couple,120800,1,1,Middle,
11149,5299,11150,0,Married,Male,White,27,1,1,1,married_couple,120800,1,1,Middle,
11150,5299,11151,0,Single,Female,Black,4,0,1,0,married_couple,120800,1,1,Middle,
11151,5300,11152,1,Single,Male,White,28,1,1,1,single_Male_head_of_household,57400,1,0,Top,
11152,5301,11153,1,Single,Male,White,30,1,0,1,single_Male_head_of_household,53500,1,0,Top,
11153,5302,11154,1,Married,Female,White,33,0,1,1,married_couple,104000,1,1,Top,
11154,5302,11155,0,Married,Male,White,33,1,1,1,married_couple,104000,1,1,Top,
11155,5302,11156,0,Single,Male,White,6,0,0,0,married_couple,104000,1,1,Top,
11156,5303,11157,1,Single,Female,White,27,0,1,1,unmarried_couple,95400,1,0,Top,
11157,5303,11158,0,Single,Male,White,32,0,0,1,unmarried_couple,95400,1,0,Top,
11158,5303,11159,0,Single,Male,White,7,0,1,0,unmarried_couple,95400,1,0,Top,
11159,5303,11160,0,Single,Female,White,5,0,1,0,unmarried_couple,95400,1,0,Top,
11160,5304,11161,1,Single,Male,Asian,30,0,1,1,single_Male_head_of_household,43400,1,0,Bottom,
11161,5305,11162,1,Single,Female,White,27,1,0,1,unmarried_couple,112400,0,0,Top,
11162,5305,11163,0,Single,Male,White,33,1,0,1,unmarried_couple,112400,0,0,Top,
11163,5306,11164,1,Single,Male,Asian,27,0,1,1,single_Male_head_of_household,57900,1,0,Top,
11164,5307,11165,1,Single,Female,Asian,34,1,0,1,unmarried_couple,93800,1,0,Bottom,
11165,5307,11166,0,Single,Male,Asian,31,0,1,1,unmarried_couple,93800,1,0,Bottom,
11166,5307,11167,0,Single,Female,Asian,5,0,0,0,unmarried_couple,93800,1,0,Bottom,
11167,5308,11168,1,Married,Female,White,34,0,1,1,married_couple,91800,1,1,Top,
11168,5308,11169,0,Married,Male,White,27,0,0,1,married_couple,91800,1,1,Top,
11169,5309,11170,1,Married,Female,White,31,0,1,1,married_couple,109000,1,1,Top,
11170,5309,11171,0,Married,Male,Asian,30,0,1,1,married_couple,109000,1,1,Top,
11171,5310,11172,1,Single,Female,White,27,0,1,1,single_Female_head_of_household,50600,1,0,Top,
11172,5310,11173,0,Single,Male,White,3,0,1,0,single_Female_head_of_household,50600,1,0,Top,
11173,5311,11174,1,Single,Male,Asian,34,1,1,1,single_Male_head_of_household,56600,1,0,Top,
11174,5312,11175,1,Single,Male,White,29,1,1,1,single_Male_head_of_household,51100,0,0,Middle,
11175,5313,11176,1,Single,Female,Asian,31,0,1,1,unmarried_couple,95800,1,0,Bottom,
11176,5313,11177,0,Single,Male,White,28,0,1,1,unmarried_couple,95800,1,0,Bottom,
11177,5313,11178,0,Single,Female,Asian,6,0,0,0,unmarried_couple,95800,1,0,Bottom,
11178,5314,11179,1,Single,Female,White,34,0,1,1,unmarried_couple,111800,1,0,Top,
11179,5314,11180,0,Single,Male,White,31,1,1,1,unmarried_couple,111800,1,0,Top,
11180,5314,11181,0,Single,Female,White,7,0,1,0,unmarried_couple,111800,1,0,Top,
11181,5314,11182,0,Single,Male,White,7,0,1,0,unmarried_couple,111800,1,0,Top,
11182,5315,11183,1,Single,Female,White,34,1,1,1,single_Female_head_of_household,57500,1,0,Top,
11183,5316,11184,1,Single,Male,White,31,1,1,1,single_Male_head_of_household,43500,0,0,Top,
11184,5317,11185,1,Single,Female,White,26,0,1,1,unmarried_couple,98800,1,0,Top,
11185,5317,11186,0,Single,Male,White,33,0,1,1,unmarried_couple,98800,1,0,Top,
11186,5318,11187,1,Single,Female,White,32,0,0,1,unmarried_couple,111200,1,0,Middle,
11187,5318,11188,0,Single,Male,White,30,0,0,1,unmarried_couple,111200,1,0,Middle,
11188,5318,11189,0,Single,Male,White,6,0,1,0,unmarried_couple,111200,1,0,Middle,
11189,5319,11190,1,Single,Male,Black,34,0,0,1,single_Male_head_of_household,51400,0,0,Top,
11190,5320,11191,1,Single,Male,White,32,1,1,1,single_Male_head_of_household,42800,0,0,Bottom,
11191,5321,11192,1,Single,Female,White,28,1,1,1,unmarried_couple,93600,1,0,Top,
11192,5321,11193,0,Single,Male,White,31,0,1,1,unmarried_couple,93600,1,0,Top,
11193,5322,11194,1,Single,Female,White,31,0,1,1,unmarried_couple,107600,1,0,Top,
11194,5322,11195,0,Single,Male,White,30,0,1,1,unmarried_couple,107600,1,0,Top,
11195,5322,11196,0,Single,Female,White,3,0,0,0,unmarried_couple,107600,1,0,Top,
11196,5322,11197,0,Single,Male,White,7,0,0,0,unmarried_couple,107600,1,0,Top,
11197,5323,11198,1,Single,Female,White,33,0,0,1,unmarried_couple,95600,1,0,Middle,
11198,5323,11199,0,Single,Male,White,29,1,0,1,unmarried_couple,95600,1,0,Middle,
11199,5324,11200,1,Married,Female,White,32,0,0,1,married_couple,107000,1,1,Top,
11200,5324,11201,0,Married,Male,White,26,1,0,1,married_couple,107000,1,1,Top,
11201,5324,11202,0,Single,Female,White,5,0,1,0,married_couple,107000,1,1,Top,
11202,5325,11203,1,Single,Male,White,30,1,1,1,single_Male_head_of_household,64100,1,0,Top,
11203,5325,11204,0,Single,Male,White,7,0,1,0,single_Male_head_of_household,64100,1,0,Top,
11204,5326,11205,1,Married,Female,White,30,1,0,1,married_couple,82000,1,1,Bottom,
11205,5326,11206,0,Married,Male,Asian,25,0,1,1,married_couple,82000,1,1,Bottom,
11206,5326,11207,0,Single,Female,White,2,0,1,0,married_couple,82000,1,1,Bottom,
11207,5327,11208,1,Married,Female,Asian,34,1,1,1,married_couple,121800,1,1,Middle,
11208,5327,11209,0,Married,Male,White,29,0,1,1,married_couple,121800,1,1,Middle,
11209,5327,11210,0,Single,Male,Asian,7,0,1,0,married_couple,121800,1,1,Middle,
11210,5328,11211,1,Single,Female,White,32,0,1,1,unmarried_couple,94800,0,0,Top,
11211,5328,11212,0,Single,Male,White,34,1,1,1,unmarried_couple,94800,0,0,Top,
11212,5328,11213,0,Single,Male,White,7,0,1,0,unmarried_couple,94800,0,0,Top,
11213,5328,11214,0,Single,Female,White,5,0,1,0,unmarried_couple,94800,0,0,Top,
11214,5329,11215,1,Married,Female,Black,31,0,1,1,married_couple,97000,1,1,Top,
11215,5329,11216,0,Married,Male,White,34,0,1,1,married_couple,97000,1,1,Top,
11216,5329,11217,0,Single,Male,Black,7,0,1,0,married_couple,97000,1,1,Top,
11217,5330,11218,1,Single,Female,White,30,1,1,1,unmarried_couple,114400,1,0,Top,
11218,5330,11219,0,Single,Male,White,32,0,1,1,unmarried_couple,114400,1,0,Top,
11219,5330,11220,0,Single,Female,White,2,0,1,0,unmarried_couple,114400,1,0,Top,
11220,5331,11221,1,Single,Female,White,34,1,1,1,unmarried_couple,107800,1,0,Top,
11221,5331,11222,0,Single,Male,White,28,0,1,1,unmarried_couple,107800,1,0,Top,
11222,5331,11223,0,Single,Female,White,3,0,1,0,unmarried_couple,107800,1,0,Top,
11223,5332,11224,1,Single,Male,White,34,1,1,1,single_Male_head_of_household,47800,0,0,Top,
11224,5332,11225,0,Single,Male,White,7,0,1,0,single_Male_head_of_household,47800,0,0,Top,
11225,5333,11226,1,Married,Female,White,25,1,0,1,married_couple,95000,0,1,Bottom,
11226,5333,11227,0,Married,Male,White,34,0,1,1,married_couple,95000,0,1,Bottom,
11227,5333,11228,0,Single,Male,White,6,0,1,0,married_couple,95000,0,1,Bottom,
11228,5333,11229,0,Single,Male,White,7,0,1,0,married_couple,95000,0,1,Bottom,
11229,5334,11230,1,Single,Female,Asian,33,1,1,1,single_Female_head_of_household,60200,1,0,Top,
11230,5334,11231,0,Single,Female,Asian,5,0,1,0,single_Female_head_of_household,60200,1,0,Top,
11231,5335,11232,1,Married,Female,White,33,0,0,1,married_couple,93000,0,1,Bottom,
11232,5335,11233,0,Married,Male,White,32,0,0,1,married_couple,93000,0,1,Bottom,
11233,5335,11234,0,Single,Female,White,5,0,0,0,married_couple,93000,0,1,Bottom,
11234,5336,11235,1,Single,Female,White,32,1,1,1,single_Female_head_of_household,39500,1,0,Top,
11235,5337,11236,1,Single,Male,White,33,1,1,1,single_Male_head_of_household,48000,1,0,Top,
11236,5338,11237,1,Single,Female,Black,31,1,1,1,unmarried_couple,96200,1,0,Bottom,
11237,5338,11238,0,Single,Male,White,26,1,1,1,unmarried_couple,96200,1,0,Bottom,
11238,5338,11239,0,Single,Male,Black,6,0,1,0,unmarried_couple,96200,1,0,Bottom,
11239,5338,11240,0,Single,Male,Black,4,0,0,0,unmarried_couple,96200,1,0,Bottom,
11240,5339,11241,1,Single,Female,White,27,0,1,1,unmarried_couple,98000,1,0,Top,
11241,5339,11242,0,Single,Male,White,34,0,1,1,unmarried_couple,98000,1,0,Top,
11242,5340,11243,1,Married,Female,White,32,1,1,1,married_couple,109400,1,1,Middle,
11243,5340,11244,0,Married,Male,White,26,0,0,1,married_couple,109400,1,1,Middle,
11244,5340,11245,0,Single,Female,White,3,0,0,0,married_couple,109400,1,1,Middle,
11245,5341,11246,1,Married,Female,White,30,0,1,1,married_couple,117600,1,1,Bottom,
11246,5341,11247,0,Married,Male,White,30,0,1,1,married_couple,117600,1,1,Bottom,
11247,5342,11248,1,Single,Female,Asian,33,1,1,1,unmarried_couple,113600,0,0,Top,
11248,5342,11249,0,Single,Male,White,25,1,0,1,unmarried_couple,113600,0,0,Top,
11249,5342,11250,0,Single,Female,Asian,3,0,1,0,unmarried_couple,113600,0,0,Top,
11250,5342,11251,0,Single,Female,Asian,3,0,1,0,unmarried_couple,113600,0,0,Top,
11251,5343,11252,1,Single,Male,White,30,1,1,1,single_Male_head_of_household,49600,0,0,Bottom,
11252,5344,11253,1,Married,Female,Asian,27,1,1,1,married_couple,99800,1,1,Top,
11253,5344,11254,0,Married,Male,White,32,0,0,1,married_couple,99800,1,1,Top,
11254,5345,11255,1,Single,Male,White,25,1,1,1,single_Male_head_of_household,47100,1,0,Top,
11255,5346,11256,1,Single,Female,White,26,0,1,1,unmarried_couple,89800,1,0,Middle,
11256,5346,11257,0,Single,Male,Black,33,1,1,1,unmarried_couple,89800,1,0,Middle,
11257,5347,11258,1,Single,Female,Asian,34,0,1,1,unmarried_couple,103400,1,0,Top,
11258,5347,11259,0,Single,Male,White,25,0,1,1,unmarried_couple,103400,1,0,Top,
11259,5348,11260,1,Single,Male,White,31,1,1,1,single_Male_head_of_household,57000,0,0,Bottom,
11260,5349,11261,1,Single,Female,Asian,29,0,1,1,unmarried_couple,100400,0,0,Top,
11261,5349,11262,0,Single,Male,Asian,30,0,0,1,unmarried_couple,100400,0,0,Top,
11262,5349,11263,0,Single,Male,Asian,4,0,1,0,unmarried_couple,100400,0,0,Top,
11263,5350,11264,1,Married,Female,White,32,0,1,1,married_couple,124800,0,1,Middle,
11264,5350,11265,0,Married,Male,White,25,0,1,1,married_couple,124800,0,1,Middle,
11265,5350,11266,0,Single,Female,White,3,0,1,0,married_couple,124800,0,1,Middle,
11266,5350,11267,0,Single,Male,White,2,0,0,0,married_couple,124800,0,1,Middle,
11267,5351,11268,1,Single,Female,White,31,0,1,1,unmarried_couple,95600,1,0,Top,
11268,5351,11269,0,Single,Male,White,34,0,1,1,unmarried_couple,95600,1,0,Top,
11269,5351,11270,0,Single,Male,White,7,0,0,0,unmarried_couple,95600,1,0,Top,
11270,5352,11271,1,Married,Female,Asian,33,1,0,1,married_couple,101000,1,1,Top,
11271,5352,11272,0,Married,Male,White,26,1,1,1,married_couple,101000,1,1,Top,
11272,5352,11273,0,Single,Male,Asian,2,0,1,0,married_couple,101000,1,1,Top,
11273,5353,11274,1,Single,Female,White,31,1,1,1,unmarried_couple,98400,0,0,Bottom,
11274,5353,11275,0,Single,Male,White,34,1,1,1,unmarried_couple,98400,0,0,Bottom,
11275,5354,11276,1,Single,Female,White,31,1,1,1,single_Female_head_of_household,47900,1,0,Top,
11276,5355,11277,1,Single,Female,Asian,32,1,1,1,unmarried_couple,114600,0,0,Top,
11277,5355,11278,0,Single,Male,White,31,1,1,1,unmarried_couple,114600,0,0,Top,
11278,5355,11279,0,Single,Male,Asian,2,0,1,0,unmarried_couple,114600,0,0,Top,
11279,5356,11280,1,Single,Female,Asian,25,0,1,1,single_Female_head_of_household,39600,1,0,Middle,
11280,5357,11281,1,Married,Female,Asian,34,0,1,1,married_couple,111200,0,1,Top,
11281,5357,11282,0,Married,Male,Asian,27,1,1,1,married_couple,111200,0,1,Top,
11282,5357,11283,0,Single,Male,Asian,4,0,0,0,married_couple,111200,0,1,Top,
11283,5358,11284,1,Single,Female,White,31,1,1,1,unmarried_couple,107800,0,0,Top,
11284,5358,11285,0,Single,Male,White,30,0,1,1,unmarried_couple,107800,0,0,Top,
11285,5359,11286,1,Single,Female,White,32,0,1,1,single_Female_head_of_household,54500,0,0,Bottom,
11286,5359,11287,0,Single,Male,White,7,0,1,0,single_Female_head_of_household,54500,0,0,Bottom,
11287,5360,11288,1,Married,Female,White,26,0,1,1,married_couple,94600,1,1,Top,
11288,5360,11289,0,Married,Male,White,28,0,1,1,married_couple,94600,1,1,Top,
11289,5360,11290,0,Single,Male,White,4,0,1,0,married_couple,94600,1,1,Top,
11290,5361,11291,1,Married,Female,Black,33,0,0,1,married_couple,97000,1,1,Top,
11291,5361,11292,0,Married,Male,White,32,1,0,1,married_couple,97000,1,1,Top,
11292,5361,11293,0,Single,Male,Black,4,0,1,0,married_couple,97000,1,1,Top,
11293,5361,11294,0,Single,Male,Black,4,0,1,0,married_couple,97000,1,1,Top,
11294,5362,11295,1,Single,Male,Asian,31,0,1,1,single_Male_head_of_household,55600,1,0,Middle,
11295,5363,11296,1,Single,Female,White,31,1,0,1,unmarried_couple,85400,0,0,Top,
11296,5363,11297,0,Single,Male,White,33,1,1,1,unmarried_couple,85400,0,0,Top,
11297,5363,11298,0,Single,Female,White,2,0,1,0,unmarried_couple,85400,0,0,Top,
11298,5363,11299,0,Single,Female,White,4,0,1,0,unmarried_couple,85400,0,0,Top,
11299,5364,11300,1,Single,Female,White,30,0,0,1,unmarried_couple,119200,1,0,Top,
11300,5364,11301,0,Single,Male,Asian,33,0,1,1,unmarried_couple,119200,1,0,Top,
11301,5365,11302,1,Single,Female,Asian,33,0,1,1,unmarried_couple,96200,0,0,Top,
11302,5365,11303,0,Single,Male,White,27,1,1,1,unmarried_couple,96200,0,0,Top,
11303,5365,11304,0,Single,Female,Asian,5,0,1,0,unmarried_couple,96200,0,0,Top,
11304,5366,11305,1,Single,Female,White,32,1,0,1,unmarried_couple,112400,0,0,Top,
11305,5366,11306,0,Single,Male,White,30,1,1,1,unmarried_couple,112400,0,0,Top,
11306,5366,11307,0,Single,Female,White,4,0,1,0,unmarried_couple,112400,0,0,Top,
11307,5367,11308,1,Single,Male,White,30,1,1,1,single_Male_head_of_household,53700,1,0,Bottom,
11308,5368,11309,1,Single,Female,Asian,26,0,1,1,unmarried_couple,100000,0,0,Bottom,
11309,5368,11310,0,Single,Male,White,34,1,1,1,unmarried_couple,100000,0,0,Bottom,
11310,5368,11311,0,Single,Male,Asian,3,0,1,0,unmarried_couple,100000,0,0,Bottom,
11311,5369,11312,1,Single,Female,Asian,32,0,1,1,single_Female_head_of_household,52500,0,0,Top,
11312,5369,11313,0,Single,Male,Asian,5,0,1,0,single_Female_head_of_household,52500,0,0,Top,
11313,5370,11314,1,Single,Male,Black,31,0,1,1,single_Male_head_of_household,54600,0,0,Bottom,
11314,5371,11315,1,Single,Female,White,27,0,1,1,unmarried_couple,106600,0,0,Top,
11315,5371,11316,0,Single,Male,White,34,1,0,1,unmarried_couple,106600,0,0,Top,
11316,5371,11317,0,Single,Female,White,6,0,1,0,unmarried_couple,106600,0,0,Top,
11317,5372,11318,1,Single,Female,Asian,26,1,1,1,unmarried_couple,103400,1,0,Middle,
11318,5372,11319,0,Single,Male,Asian,25,0,1,1,unmarried_couple,103400,1,0,Middle,
11319,5373,11320,1,Single,Female,White,25,1,1,1,unmarried_couple,97600,1,0,Top,
11320,5373,11321,0,Single,Male,Asian,30,0,0,1,unmarried_couple,97600,1,0,Top,
11321,5373,11322,0,Single,Female,White,5,0,1,0,unmarried_couple,97600,1,0,Top,
11322,5373,11323,0,Single,Male,White,4,0,1,0,unmarried_couple,97600,1,0,Top,
11323,5374,11324,1,Single,Female,White,28,0,0,1,unmarried_couple,98200,0,0,Top,
11324,5374,11325,0,Single,Male,White,32,0,1,1,unmarried_couple,98200,0,0,Top,
11325,5375,11326,1,Single,Male,Asian,25,0,0,1,single_Male_head_of_household,47000,0,0,Top,
11326,5375,11327,0,Single,Female,Asian,3,0,1,0,single_Male_head_of_household,47000,0,0,Top,
11327,5375,11328,0,Single,Male,Asian,6,0,1,0,single_Male_head_of_household,47000,0,0,Top,
11328,5376,11329,1,Single,Female,White,34,1,0,1,single_Female_head_of_household,51000,1,0,Middle,
11329,5377,11330,1,Single,Male,White,30,0,0,1,single_Male_head_of_household,40800,1,0,Top,
11330,5378,11331,1,Married,Female,White,31,1,1,1,married_couple,88800,1,1,Top,
11331,5378,11332,0,Married,Male,Asian,29,0,1,1,married_couple,88800,1,1,Top,
11332,5379,11333,1,Single,Female,White,25,1,1,1,unmarried_couple,126800,0,0,Top,
11333,5379,11334,0,Single,Male,Black,29,1,1,1,unmarried_couple,126800,0,0,Top,
11334,5380,11335,1,Single,Male,White,30,1,1,1,single_Male_head_of_household,53500,1,0,Top,
11335,5380,11336,0,Single,Male,White,7,0,0,0,single_Male_head_of_household,53500,1,0,Top,
11336,5380,11337,0,Single,Male,White,7,0,0,0,single_Male_head_of_household,53500,1,0,Top,
11337,5381,11338,1,Married,Female,White,30,1,1,1,married_couple,95600,0,1,Top,
11338,5381,11339,0,Married,Male,White,27,0,1,1,married_couple,95600,0,1,Top,
11339,5381,11340,0,Single,Male,White,4,0,1,0,married_couple,95600,0,1,Top,
11340,5382,11341,1,Single,Female,Asian,33,0,1,1,unmarried_couple,83200,1,0,Middle,
11341,5382,11342,0,Single,Male,White,26,0,0,1,unmarried_couple,83200,1,0,Middle,
11342,5383,11343,1,Single,Female,Asian,33,1,0,1,unmarried_couple,96600,1,0,Middle,
11343,5383,11344,0,Single,Male,White,30,0,1,1,unmarried_couple,96600,1,0,Middle,
11344,5383,11345,0,Single,Male,Asian,5,0,1,0,unmarried_couple,96600,1,0,Middle,
11345,5383,11346,0,Single,Male,Asian,2,0,0,0,unmarried_couple,96600,1,0,Middle,
11346,5384,11347,1,Single,Female,Black,34,0,0,1,single_Female_head_of_household,43600,0,0,Top,
11347,5385,11348,1,Single,Female,Black,26,1,0,1,single_Female_head_of_household,54600,1,0,Middle,
11348,5386,11349,1,Married,Female,White,34,1,0,1,married_couple,114600,0,1,Top,
11349,5386,11350,0,Married,Male,White,32,1,0,1,married_couple,114600,0,1,Top,
11350,5387,11351,1,Single,Female,White,30,1,0,1,unmarried_couple,102200,1,0,Top,
11351,5387,11352,0,Single,Male,White,31,1,1,1,unmarried_couple,102200,1,0,Top,
11352,5388,11353,1,Married,Female,White,32,0,1,1,married_couple,101600,1,1,Top,
11353,5388,11354,0,Married,Male,White,28,1,1,1,married_couple,101600,1,1,Top,
11354,5388,11355,0,Single,Male,White,4,0,1,0,married_couple,101600,1,1,Top,
11355,5389,11356,1,Single,Male,Asian,27,1,1,1,single_Male_head_of_household,46300,1,0,Top,
11356,5390,11357,1,Married,Female,White,34,1,1,1,married_couple,107200,0,1,Top,
11357,5390,11358,0,Married,Male,Black,30,0,1,1,married_couple,107200,0,1,Top,
11358,5391,11359,1,Single,Female,White,33,0,1,1,unmarried_couple,90400,0,0,Top,
11359,5391,11360,0,Single,Male,Asian,32,1,1,1,unmarried_couple,90400,0,0,Top,
11360,5391,11361,0,Single,Male,White,3,0,1,0,unmarried_couple,90400,0,0,Top,
11361,5392,11362,1,Single,Female,White,29,0,0,1,unmarried_couple,89600,1,0,Bottom,
11362,5392,11363,0,Single,Male,White,25,0,1,1,unmarried_couple,89600,1,0,Bottom,
11363,5392,11364,0,Single,Male,White,4,0,1,0,unmarried_couple,89600,1,0,Bottom,
11364,5393,11365,1,Married,Female,White,30,1,0,1,married_couple,90800,1,1,Top,
11365,5393,11366,0,Married,Male,White,32,0,0,1,married_couple,90800,1,1,Top,
11366,5393,11367,0,Single,Female,White,3,0,1,0,married_couple,90800,1,1,Top,
11367,5394,11368,1,Single,Male,White,32,1,1,1,single_Male_head_of_household,46700,0,0,Top,
11368,5395,11369,1,Married,Female,White,31,0,0,1,married_couple,101600,1,1,Top,
11369,5395,11370,0,Married,Male,White,32,1,0,1,married_couple,101600,1,1,Top,
11370,5395,11371,0,Single,Male,White,2,0,0,0,married_couple,101600,1,1,Top,
11371,5396,11372,1,Married,Female,Asian,34,0,1,1,married_couple,97800,1,1,Top,
11372,5396,11373,0,Married,Male,White,30,0,1,1,married_couple,97800,1,1,Top,
11373,5397,11374,1,Single,Female,White,33,0,1,1,single_Female_head_of_household,56900,0,0,Top,
11374,5398,11375,1,Single,Male,Asian,30,0,1,1,single_Male_head_of_household,51800,0,0,Top,
11375,5399,11376,1,Single,Female,Asian,30,0,1,1,unmarried_couple,94400,1,0,Top,
11376,5399,11377,0,Single,Male,White,29,1,1,1,unmarried_couple,94400,1,0,Top,
11377,5399,11378,0,Single,Male,Asian,3,0,1,0,unmarried_couple,94400,1,0,Top,
11378,5400,11379,1,Single,Female,White,34,1,1,1,unmarried_couple,99000,0,0,Top,
11379,5400,11380,0,Single,Male,Asian,34,1,1,1,unmarried_couple,99000,0,0,Top,
11380,5400,11381,0,Single,Male,White,4,0,0,0,unmarried_couple,99000,0,0,Top,
11381,5401,11382,1,Single,Female,White,25,1,1,1,single_Female_head_of_household,51000,0,0,Top,
11382,5402,11383,1,Single,Female,Black,25,0,1,1,unmarried_couple,85200,1,0,Middle,
11383,5402,11384,0,Single,Male,White,27,0,1,1,unmarried_couple,85200,1,0,Middle,
11384,5403,11385,1,Married,Female,White,32,1,0,1,married_couple,72600,1,1,Top,
11385,5403,11386,0,Married,Male,White,33,0,0,1,married_couple,72600,1,1,Top,
11386,5404,11387,1,Single,Female,Black,26,1,0,1,single_Female_head_of_household,56500,1,0,Top,
11387,5405,11388,1,Married,Female,White,31,1,1,1,married_couple,89600,0,1,Top,
11388,5405,11389,0,Married,Male,White,26,1,0,1,married_couple,89600,0,1,Top,
11389,5405,11390,0,Single,Male,White,7,0,1,0,married_couple,89600,0,1,Top,
11390,5406,11391,1,Single,Female,White,34,1,0,1,unmarried_couple,76400,0,0,Top,
11391,5406,11392,0,Single,Male,White,33,0,1,1,unmarried_couple,76400,0,0,Top,
11392,5407,11393,1,Single,Female,White,27,0,0,1,single_Female_head_of_household,47100,1,0,Top,
11393,5408,11394,1,Married,Female,White,27,0,1,1,married_couple,83600,0,1,Bottom,
11394,5408,11395,0,Married,Male,White,27,0,1,1,married_couple,83600,0,1,Bottom,
11395,5409,11396,1,Single,Male,Asian,32,0,1,1,single_Male_head_of_household,51200,0,0,Top,
11396,5409,11397,0,Single,Female,Asian,6,0,0,0,single_Male_head_of_household,51200,0,0,Top,
11397,5410,11398,1,Single,Female,Asian,32,1,1,1,unmarried_couple,72800,0,0,Top,
11398,5410,11399,0,Single,Male,White,30,0,1,1,unmarried_couple,72800,0,0,Top,
11399,5411,11400,1,Single,Female,White,31,0,1,1,unmarried_couple,93000,0,0,Bottom,
11400,5411,11401,0,Single,Male,Asian,25,0,1,1,unmarried_couple,93000,0,0,Bottom,
11401,5412,11402,1,Married,Female,White,30,0,1,1,married_couple,107600,0,1,Bottom,
11402,5412,11403,0,Married,Male,White,25,1,0,1,married_couple,107600,0,1,Bottom,
11403,5413,11404,1,Married,Female,Asian,32,1,1,1,married_couple,94800,1,1,Top,
11404,5413,11405,0,Married,Male,White,34,0,1,1,married_couple,94800,1,1,Top,
11405,5413,11406,0,Single,Male,Asian,3,0,1,0,married_couple,94800,1,1,Top,
11406,5414,11407,1,Single,Female,White,33,1,0,1,unmarried_couple,112200,0,0,Middle,
